Feedback_ID,Customer_ID,Response_Date,Source_Type,Customer_Service,Banking_Products,Transaction_Process,Digital_Banking,ATM_services,Complaints_and_Resolution,Financial_Advice,Security_and_Privacy,Account_Management,Fees_and_Pricing,NPS
FD_1157,C_0509,09-09-20,Mail,2,3,4,4,1,1,5,5,4,5,2
FD_1158,C_0546,09-09-20,Telephonic,4,4,4,5,3,5,2,5,5,4,1
FD_1159,C_0169,09-09-20,Mail,5,3,4,4,3,5,2,2,5,3,4
FD_1160,C_0441,09-09-20,Mail,4,2,1,1,3,2,4,2,1,3,9
FD_1161,C_1362,09-09-20,Telephonic,4,1,5,2,4,5,2,5,5,3,9
FD_1162,C_1109,10-09-20,Online,4,5,1,5,1,1,3,4,1,2,4
FD_1163,C_0452,10-09-20,Mail,5,2,3,1,4,5,5,2,3,1,2
FD_1164,C_0780,10-09-20,Telephonic,2,1,5,3,1,5,5,4,4,4,10
FD_1165,C_0966,10-09-20,Mail,3,5,4,4,2,2,3,5,1,2,9
FD_1166,C_1200,10-09-20,Mail,2,1,3,4,2,5,1,3,4,4,3
FD_1167,C_0772,10-09-20,Online,3,1,1,1,3,2,2,4,4,4,7
FD_1168,C_0567,11-09-20,Online,1,2,4,1,2,4,3,4,2,3,8
FD_1169,C_0568,11-09-20,Telephonic,5,4,4,4,1,4,3,2,3,1,4
FD_1170,C_0979,11-09-20,Online,5,5,3,3,3,5,5,2,3,5,10
FD_1171,C_0863,11-09-20,Mail,2,5,4,5,5,3,4,1,1,5,4
FD_1172,C_1129,12-09-20,Telephonic,2,3,4,5,4,1,3,5,3,3,2
FD_1173,C_0478,12-09-20,Telephonic,2,4,4,4,3,5,4,1,1,2,1
FD_1174,C_0277,12-09-20,Telephonic,2,5,5,5,4,3,1,4,2,5,3
FD_1175,C_1467,13-09-20,Mail,4,1,3,2,2,2,2,3,1,2,3
FD_1176,C_0958,13-09-20,Online,2,3,4,2,1,3,4,1,1,2,2
FD_1177,C_0995,13-09-20,Telephonic,2,2,4,3,1,5,3,4,1,1,3
FD_1178,C_0311,13-09-20,Mail,4,5,5,4,5,3,1,4,1,4,1
FD_1179,C_1143,13-09-20,Telephonic,5,3,1,1,3,5,3,1,2,5,4
FD_1180,C_1307,14-09-20,Telephonic,2,4,1,1,2,2,3,4,5,4,6
FD_1181,C_0670,14-09-20,Online,4,5,5,3,3,2,5,4,5,4,7
FD_1182,C_1212,14-09-20,Mail,1,3,5,1,4,1,2,5,4,1,1
FD_1183,C_0746,15-09-20,Mail,2,4,2,2,2,2,2,2,2,4,10
FD_1184,C_0788,15-09-20,Mail,4,4,4,5,4,2,4,1,4,1,6
FD_1185,C_1263,16-09-20,Online,1,4,4,3,5,1,1,2,4,5,4
FD_1186,C_0786,16-09-20,Telephonic,1,1,2,2,2,1,4,2,3,5,6
FD_1187,C_1407,16-09-20,Online,1,3,5,1,1,5,3,3,5,4,6
FD_1188,C_0774,16-09-20,Telephonic,1,1,5,1,4,3,1,1,3,1,3
FD_1189,C_0956,17-09-20,Telephonic,4,4,3,5,2,1,4,5,1,1,6
FD_1190,C_0892,17-09-20,Online,5,2,2,1,4,4,3,3,4,5,4
FD_1191,C_0332,17-09-20,Online,2,4,5,2,3,3,3,3,4,2,9
FD_1192,C_0958,17-09-20,Online,1,2,3,2,5,4,5,2,3,5,4
FD_1193,C_1211,17-09-20,Mail,1,4,5,5,5,2,4,3,3,2,1
FD_1194,C_1104,18-09-20,Mail,4,2,1,5,5,1,1,5,2,3,8
FD_1195,C_0992,18-09-20,Mail,1,2,5,5,3,1,5,2,3,5,9
FD_1196,C_0437,18-09-20,Online,4,3,4,2,3,4,2,1,5,3,8
FD_1197,C_0689,18-09-20,Telephonic,1,4,2,1,1,4,5,5,3,1,7
FD_1198,C_0854,19-09-20,Telephonic,5,5,4,1,4,3,1,1,1,2,7
FD_1199,C_0243,19-09-20,Mail,1,4,4,2,4,5,1,5,2,2,6
FD_1200,C_0514,19-09-20,Mail,4,2,1,3,4,2,4,3,2,5,6
FD_1201,C_1391,19-09-20,Telephonic,1,1,1,3,1,3,1,5,4,1,10
FD_1202,C_0543,20-09-20,Online,1,5,3,2,4,2,4,2,2,2,4
FD_1203,C_0552,20-09-20,Telephonic,3,1,1,4,2,2,2,1,1,4,4
FD_1204,C_0684,21-09-20,Online,5,4,1,3,1,5,4,2,2,3,4
FD_1205,C_1338,21-09-20,Online,4,2,4,4,3,4,5,3,5,2,1
FD_1206,C_0163,21-09-20,Online,4,2,3,3,2,4,3,1,1,3,5
FD_1207,C_0288,21-09-20,Mail,4,1,3,4,4,3,1,4,5,5,6
FD_1208,C_1446,22-09-20,Mail,3,4,2,2,3,1,3,5,5,1,8
FD_1209,C_1447,22-09-20,Mail,3,2,2,4,3,2,3,1,3,4,5
FD_1210,C_0587,22-09-20,Online,5,2,4,1,3,4,1,1,4,2,1
FD_1211,C_0244,22-09-20,Telephonic,2,5,2,1,1,4,3,2,2,5,9
FD_1212,C_0477,22-09-20,Telephonic,2,2,2,2,5,5,2,1,5,3,3
FD_1213,C_1158,22-09-20,Telephonic,5,1,3,1,3,3,4,1,2,2,7
FD_1214,C_1447,22-09-20,Telephonic,4,1,4,3,2,2,4,2,5,4,10
FD_1215,C_1063,23-09-20,Mail,4,3,4,2,3,3,4,2,3,5,7
FD_1216,C_0566,23-09-20,Mail,5,4,3,3,4,4,4,4,1,3,2
FD_1217,C_1099,23-09-20,Mail,5,1,3,1,1,1,2,3,3,1,6
FD_1218,C_0703,24-09-20,Mail,2,1,5,1,2,4,2,5,3,2,1
FD_1219,C_0959,24-09-20,Online,1,1,1,1,5,2,1,4,2,5,7
FD_1220,C_0759,24-09-20,Mail,4,2,4,3,4,3,1,5,2,2,6
FD_1221,C_1490,24-09-20,Mail,3,4,1,4,3,5,1,3,3,1,3
FD_1222,C_1305,25-09-20,Mail,2,3,3,5,5,5,1,1,1,3,2
FD_1223,C_1306,25-09-20,Online,2,5,5,5,2,5,1,1,1,4,3
FD_1224,C_0577,25-09-20,Telephonic,2,1,4,3,4,5,1,2,1,1,4
FD_1225,C_0288,25-09-20,Telephonic,5,4,4,2,1,4,4,3,4,1,6
FD_1226,C_1347,25-09-20,Mail,5,3,2,3,3,2,3,2,1,4,4
FD_1227,C_0739,26-09-20,Online,5,3,3,4,5,3,4,2,4,5,4
FD_1228,C_1017,26-09-20,Telephonic,4,5,5,3,1,5,4,5,1,5,9
FD_1229,C_1041,26-09-20,Online,1,2,5,4,1,3,1,1,1,5,8
FD_1230,C_0638,26-09-20,Telephonic,3,1,1,3,3,5,5,1,4,5,5
FD_1231,C_1441,26-09-20,Telephonic,3,1,1,3,4,5,1,2,4,3,7
FD_1232,C_1183,28-09-20,Mail,4,5,5,4,4,4,3,4,4,2,10
FD_1233,C_1184,28-09-20,Mail,3,2,3,3,4,3,3,1,1,4,8
FD_1234,C_0281,28-09-20,Online,3,1,3,4,3,5,2,2,2,3,5
FD_1235,C_1185,29-09-20,Telephonic,1,2,2,1,3,2,3,4,5,3,9
FD_1236,C_0966,29-09-20,Online,2,4,5,3,2,4,4,3,5,4,6
FD_1237,C_1319,29-09-20,Online,2,1,1,1,5,4,1,2,5,5,6
FD_1238,C_0540,30-09-20,Online,4,4,1,4,2,2,5,4,5,2,4
FD_1239,C_1239,30-09-20,Mail,3,5,3,3,4,2,5,5,2,5,7
FD_1240,C_1240,01-10-20,Telephonic,4,4,3,3,2,4,5,5,5,2,8
FD_1241,C_1241,01-10-20,Online,1,4,4,3,2,2,5,4,4,2,5
FD_1242,C_0214,01-10-20,Telephonic,3,2,2,3,4,3,2,4,4,5,10
FD_1243,C_0817,01-10-20,Online,5,3,2,2,5,5,3,2,5,2,10
FD_1244,C_1129,02-10-20,Telephonic,1,5,3,3,4,5,3,4,5,3,9
FD_1245,C_0385,02-10-20,Mail,3,4,3,1,1,4,4,3,2,2,3
FD_1246,C_1008,02-10-20,Mail,4,2,4,5,4,1,2,5,5,4,6
FD_1247,C_1219,02-10-20,Mail,5,3,5,2,5,3,5,1,4,4,9
FD_1248,C_1272,02-10-20,Telephonic,1,2,2,1,2,1,4,2,3,4,7
FD_1249,C_1462,03-10-20,Mail,4,5,4,4,4,5,2,5,1,5,9
FD_1250,C_0569,03-10-20,Mail,3,5,3,4,1,1,3,2,1,1,2
FD_1251,C_0745,03-10-20,Telephonic,1,2,4,3,5,1,5,2,5,3,1
FD_1252,C_1466,03-10-20,Mail,5,3,5,5,1,2,5,1,5,4,8
FD_1253,C_1208,03-10-20,Online,1,5,1,1,5,5,1,4,5,2,3
FD_1254,C_1399,03-10-20,Online,5,5,3,2,1,3,5,5,5,4,8
FD_1255,C_1217,04-10-20,Telephonic,5,4,5,5,1,4,2,5,2,2,10
FD_1256,C_0196,04-10-20,Mail,1,2,2,3,3,1,2,4,3,4,3
FD_1257,C_1309,04-10-20,Mail,2,3,2,3,4,2,5,1,3,4,4
FD_1258,C_0614,05-10-20,Mail,3,5,3,4,3,3,1,1,1,2,2
FD_1259,C_0615,05-10-20,Online,4,2,4,2,2,2,2,4,4,3,2
FD_1260,C_0572,05-10-20,Online,5,3,4,4,3,3,1,2,4,3,2
FD_1261,C_0538,05-10-20,Telephonic,1,2,1,1,3,5,1,4,2,2,1
FD_1262,C_0230,05-10-20,Telephonic,1,3,5,1,2,2,4,2,1,1,4
FD_1263,C_0333,05-10-20,Telephonic,3,1,3,5,2,5,5,1,1,5,2
FD_1264,C_0348,06-10-20,Telephonic,5,1,5,3,5,3,1,3,5,1,10
FD_1265,C_0511,06-10-20,Online,2,3,4,2,2,5,4,4,3,1,9
FD_1266,C_0552,06-10-20,Telephonic,5,4,4,4,1,5,5,1,3,2,1
FD_1267,C_0626,06-10-20,Mail,3,4,2,1,3,2,3,4,3,4,10
FD_1268,C_0890,06-10-20,Telephonic,4,2,3,2,5,1,3,1,2,2,2
FD_1269,C_1489,06-10-20,Online,1,2,2,5,3,4,5,3,3,1,2
FD_1270,C_0741,07-10-20,Online,2,3,2,5,1,4,2,3,3,1,9
FD_1271,C_0742,07-10-20,Mail,2,1,4,2,2,4,3,2,1,4,7
FD_1272,C_0054,07-10-20,Telephonic,4,1,4,3,5,2,2,2,4,1,8
FD_1273,C_0069,07-10-20,Mail,1,4,2,4,4,5,4,1,3,1,1
FD_1274,C_0550,07-10-20,Telephonic,3,5,2,4,3,4,3,1,2,1,7
FD_1275,C_0743,08-10-20,Mail,3,5,1,1,2,2,1,1,3,3,4
FD_1276,C_0677,08-10-20,Online,4,4,1,3,3,1,3,4,4,1,4
FD_1277,C_0744,09-10-20,Online,5,5,2,5,2,3,3,5,4,4,10
FD_1278,C_0966,09-10-20,Mail,5,3,3,5,4,1,1,2,2,3,4
FD_1279,C_0439,09-10-20,Telephonic,3,1,1,5,3,4,4,3,1,4,10
FD_1280,C_0536,10-10-20,Telephonic,4,5,4,2,4,3,3,3,5,2,3
FD_1281,C_0537,10-10-20,Telephonic,5,4,2,1,4,3,3,1,5,5,3
FD_1282,C_0406,10-10-20,Online,5,3,3,1,1,3,5,2,2,5,2
FD_1283,C_1240,10-10-20,Mail,5,3,5,5,2,5,4,4,3,2,5
FD_1284,C_0538,11-10-20,Mail,1,1,1,3,5,3,2,2,3,2,2
FD_1285,C_1413,11-10-20,Online,2,5,3,5,5,3,1,5,1,5,2
FD_1286,C_0849,11-10-20,Online,5,2,5,1,1,5,2,2,3,2,8
FD_1287,C_1249,11-10-20,Telephonic,1,5,4,5,3,3,3,1,5,2,2
FD_1288,C_0271,11-10-20,Mail,5,4,5,5,2,5,2,4,2,5,2
FD_1289,C_0796,12-10-20,Telephonic,2,3,3,3,2,2,4,5,4,5,10
FD_1290,C_0677,12-10-20,Mail,5,2,5,4,3,4,4,2,2,3,10
FD_1291,C_0538,12-10-20,Online,2,5,3,2,5,5,1,5,3,1,2
FD_1292,C_0615,12-10-20,Mail,2,5,3,5,5,3,1,3,2,4,8
FD_1293,C_0882,12-10-20,Telephonic,4,1,4,3,3,1,4,3,5,1,1
FD_1294,C_1116,12-10-20,Online,2,2,1,5,2,5,3,3,2,3,7
FD_1295,C_0606,12-10-20,Online,3,1,2,3,3,1,3,4,3,3,10
FD_1296,C_0704,12-10-20,Mail,2,5,3,3,5,5,4,5,5,5,5
FD_1297,C_1388,12-10-20,Online,1,3,3,1,4,3,4,2,4,1,2
FD_1298,C_1205,13-10-20,Mail,3,3,4,4,1,4,4,3,3,5,9
FD_1299,C_1173,13-10-20,Telephonic,4,2,1,5,2,4,3,1,1,1,4
FD_1300,C_0597,14-10-20,Online,5,2,2,4,1,4,5,3,5,4,3
FD_1301,C_0598,14-10-20,Mail,5,1,3,4,2,2,1,3,3,2,2
FD_1302,C_1252,14-10-20,Telephonic,1,2,5,4,1,3,4,2,2,4,3
FD_1303,C_0535,14-10-20,Telephonic,3,1,3,3,2,5,5,1,4,2,2
FD_1304,C_0691,14-10-20,Telephonic,2,5,4,3,1,5,1,3,5,4,3
FD_1305,C_1009,15-10-20,Online,4,3,3,4,2,4,1,5,3,1,9
FD_1306,C_1343,15-10-20,Mail,5,1,1,4,3,5,2,5,3,4,10
FD_1307,C_0769,15-10-20,Online,1,1,5,3,2,2,3,2,5,1,1
FD_1308,C_1077,15-10-20,Telephonic,3,4,4,5,5,1,3,1,1,2,9
FD_1309,C_1430,15-10-20,Telephonic,5,3,1,5,2,2,4,2,2,1,3
FD_1310,C_1065,15-10-20,Mail,1,4,5,2,4,2,2,2,1,4,9
FD_1311,C_0724,16-10-20,Telephonic,3,3,4,2,4,3,1,4,4,5,8
FD_1312,C_1470,16-10-20,Online,1,5,3,1,5,3,2,4,4,3,10
FD_1313,C_0370,16-10-20,Mail,3,1,1,4,4,2,2,2,1,4,7
FD_1314,C_0725,17-10-20,Mail,3,2,1,2,2,5,3,1,2,4,2
FD_1315,C_0684,17-10-20,Mail,3,4,2,1,1,5,1,5,2,3,5
FD_1316,C_0811,17-10-20,Telephonic,1,2,1,1,1,5,4,3,3,5,9
FD_1317,C_0123,17-10-20,Online,4,5,3,1,5,5,4,5,2,3,4
FD_1318,C_0172,17-10-20,Telephonic,2,1,5,3,5,4,4,3,5,3,1
FD_1319,C_0812,18-10-20,Mail,5,2,4,4,3,3,1,3,5,4,1
FD_1320,C_0724,18-10-20,Mail,5,4,3,3,4,5,2,5,1,4,8
FD_1321,C_0544,18-10-20,Telephonic,2,4,3,4,5,1,4,2,3,4,1
FD_1322,C_1132,18-10-20,Mail,2,3,4,3,4,3,2,2,5,4,8
FD_1323,C_1289,18-10-20,Telephonic,3,2,1,3,5,3,4,3,3,2,2
FD_1324,C_1267,19-10-20,Online,5,2,3,2,5,5,4,2,1,4,3
FD_1325,C_0848,19-10-20,Telephonic,4,1,3,2,4,3,1,1,4,3,7
FD_1326,C_0995,19-10-20,Mail,1,2,3,3,1,3,2,3,4,1,5
FD_1327,C_0439,19-10-20,Mail,1,1,2,2,3,1,3,3,1,1,1
FD_1328,C_0654,19-10-20,Online,1,4,2,1,2,2,1,5,2,2,9
FD_1329,C_0878,19-10-20,Mail,1,2,4,3,4,3,3,1,1,4,7
FD_1330,C_1485,19-10-20,Mail,4,3,5,1,4,3,3,2,3,1,9
FD_1331,C_1441,20-10-20,Mail,2,5,2,4,4,3,5,3,4,1,9
FD_1332,C_0949,20-10-20,Online,2,4,1,1,1,3,3,1,1,4,10
FD_1333,C_0095,20-10-20,Mail,5,4,1,4,1,3,2,4,1,1,5
FD_1334,C_0642,20-10-20,Online,5,3,2,4,1,3,2,3,3,3,4
FD_1335,C_1304,20-10-20,Mail,4,4,3,2,1,4,4,1,1,1,7
FD_1336,C_1404,20-10-20,Telephonic,2,5,5,1,2,1,5,5,2,5,8
FD_1337,C_1452,20-10-20,Telephonic,4,2,1,5,1,2,5,3,2,4,5
FD_1338,C_0711,21-10-20,Mail,3,3,3,4,2,3,1,4,1,1,10
FD_1339,C_1345,21-10-20,Telephonic,2,5,5,1,3,1,3,2,2,2,1
FD_1340,C_1489,22-10-20,Online,3,5,3,4,5,3,4,2,3,5,3
FD_1341,C_0914,22-10-20,Online,4,2,5,4,3,5,1,4,4,1,6
FD_1342,C_0950,23-10-20,Telephonic,2,3,1,2,1,3,2,3,4,4,7
FD_1343,C_0330,23-10-20,Telephonic,4,5,5,5,2,4,3,3,3,1,9
FD_1344,C_1057,23-10-20,Online,4,2,4,4,5,4,4,5,1,2,5
FD_1345,C_1224,23-10-20,Online,5,2,2,3,2,1,3,5,2,2,9
FD_1346,C_0050,23-10-20,Telephonic,4,2,5,1,1,3,4,1,2,2,7
FD_1347,C_0951,24-10-20,Telephonic,4,5,4,4,2,3,2,1,5,4,3
FD_1348,C_0952,24-10-20,Telephonic,5,2,3,5,1,5,4,5,3,4,5
FD_1349,C_1402,24-10-20,Mail,5,1,5,1,4,4,2,1,2,1,4
FD_1350,C_1221,24-10-20,Mail,1,5,4,1,2,1,5,3,2,3,6
FD_1351,C_0378,24-10-20,Telephonic,1,4,5,4,1,3,5,2,5,2,1
FD_1352,C_0768,24-10-20,Online,2,5,2,2,3,4,5,3,3,5,3
FD_1353,C_0976,24-10-20,Telephonic,1,2,4,5,1,3,4,2,5,1,5
FD_1354,C_0824,24-10-20,Telephonic,5,3,3,4,3,5,1,5,1,1,4
FD_1355,C_0853,24-10-20,Telephonic,1,3,1,1,2,2,5,1,5,3,10
FD_1356,C_0984,24-10-20,Online,2,1,3,3,4,4,1,3,4,1,4
FD_1357,C_1139,24-10-20,Mail,4,4,3,1,1,4,4,3,3,3,9
FD_1358,C_1320,24-10-20,Telephonic,2,3,5,3,3,3,3,2,3,1,6
FD_1359,C_1475,25-10-20,Mail,2,3,3,4,4,3,1,2,5,3,3
FD_1360,C_1498,25-10-20,Telephonic,3,4,2,2,2,5,3,4,2,3,2
FD_1361,C_1499,25-10-20,Online,4,5,1,2,1,2,5,1,3,3,7
FD_1362,C_0636,25-10-20,Telephonic,2,1,3,3,1,4,5,2,1,2,8
FD_1363,C_0727,25-10-20,Telephonic,5,4,5,1,4,4,1,1,4,3,9
FD_1364,C_1419,25-10-20,Online,1,4,4,4,1,3,3,5,4,2,8
FD_1365,C_0205,25-10-20,Telephonic,1,2,3,4,3,3,1,5,1,1,6
FD_1366,C_0449,25-10-20,Telephonic,3,1,3,2,4,3,1,5,4,3,1
FD_1367,C_1244,25-10-20,Mail,3,5,1,1,4,3,1,4,2,3,1
FD_1368,C_1453,26-10-20,Online,4,5,3,4,1,2,4,2,1,1,9
FD_1369,C_0635,26-10-20,Mail,4,4,2,1,1,5,5,1,4,2,5
FD_1370,C_1189,26-10-20,Online,1,5,2,3,5,3,1,4,2,3,4
FD_1371,C_1453,27-10-20,Online,1,1,4,2,1,4,3,3,4,4,2
FD_1372,C_1040,27-10-20,Mail,5,5,3,4,2,1,3,4,4,4,9
FD_1373,C_1290,27-10-20,Mail,1,5,4,3,3,3,1,2,5,1,3
FD_1374,C_0283,27-10-20,Online,3,3,4,5,5,2,1,2,4,2,10
FD_1375,C_0636,28-10-20,Telephonic,3,5,5,3,3,5,3,5,5,3,7
FD_1376,C_0774,28-10-20,Mail,1,4,2,5,3,4,1,4,1,4,4
FD_1377,C_0792,28-10-20,Mail,3,2,3,5,3,5,5,1,2,1,7
FD_1378,C_0793,28-10-20,Mail,2,2,3,1,3,3,5,3,1,4,7
FD_1379,C_0027,28-10-20,Mail,5,5,2,4,5,2,2,1,2,5,9
FD_1380,C_0794,29-10-20,Mail,2,2,4,1,5,3,3,3,4,4,3
FD_1381,C_0795,29-10-20,Telephonic,3,1,5,5,4,3,1,4,5,4,3
FD_1382,C_0273,29-10-20,Mail,3,3,5,5,4,4,4,5,2,3,7
FD_1383,C_0971,29-10-20,Mail,5,2,2,1,4,5,4,2,5,3,2
FD_1384,C_0796,30-10-20,Mail,4,2,5,1,1,2,5,2,3,1,6
FD_1385,C_0797,30-10-20,Telephonic,3,2,1,1,1,3,5,2,5,1,6
FD_1386,C_0798,30-10-20,Mail,4,1,1,3,3,4,1,1,1,4,2
FD_1387,C_1264,30-10-20,Mail,3,1,3,4,4,5,1,4,2,4,5
FD_1388,C_1265,30-10-20,Mail,3,2,5,1,1,2,5,4,3,4,6
FD_1389,C_1182,30-10-20,Mail,4,5,5,3,3,2,2,4,3,5,1
FD_1390,C_1368,30-10-20,Online,1,5,2,1,4,4,2,3,5,1,1
FD_1391,C_0355,30-10-20,Telephonic,4,2,5,4,2,1,2,1,1,5,4
FD_1392,C_1029,30-10-20,Online,5,1,1,2,5,4,4,1,2,4,6
FD_1393,C_1369,31-10-20,Telephonic,4,2,3,4,3,1,1,3,1,2,9
FD_1394,C_1370,31-10-20,Telephonic,3,1,1,1,5,5,5,4,3,4,10
FD_1395,C_1371,31-10-20,Online,2,4,5,1,5,2,5,5,4,3,7
FD_1396,C_0769,31-10-20,Online,1,2,5,5,2,1,2,3,2,3,2
FD_1397,C_0377,31-10-20,Mail,5,4,3,5,4,5,5,5,4,4,4
FD_1398,C_0673,31-10-20,Telephonic,3,1,3,1,1,3,2,4,2,4,1
FD_1399,C_0947,31-10-20,Telephonic,5,4,4,5,5,5,1,2,2,4,6
FD_1400,C_0363,01-11-20,Mail,1,1,5,5,4,3,4,2,1,2,7
FD_1401,C_0598,01-11-20,Online,5,1,4,5,2,1,1,1,5,1,3
FD_1402,C_0006,01-11-20,Mail,1,2,1,4,4,2,5,5,1,5,3
FD_1403,C_0596,02-11-20,Mail,2,1,1,4,5,3,3,1,2,2,10
FD_1404,C_1002,02-11-20,Mail,3,1,3,3,3,2,5,5,5,4,10
FD_1405,C_1484,02-11-20,Online,5,5,3,4,5,1,5,1,2,5,10
FD_1406,C_0117,02-11-20,Telephonic,3,1,4,4,5,3,3,3,1,5,2
FD_1407,C_0362,02-11-20,Online,3,5,4,4,5,5,3,3,3,3,10
FD_1408,C_0397,02-11-20,Online,2,2,1,3,5,2,4,3,5,1,6
FD_1409,C_0225,02-11-20,Mail,3,3,3,4,4,1,5,3,1,1,6
FD_1410,C_0390,02-11-20,Online,5,5,3,4,5,2,4,2,2,1,5
FD_1411,C_0744,02-11-20,Online,2,1,3,3,4,2,5,5,5,5,1
FD_1412,C_1426,02-11-20,Online,1,2,1,2,3,3,2,3,4,4,4
FD_1413,C_1470,02-11-20,Mail,3,1,2,4,3,5,5,3,3,1,9
FD_1414,C_1485,03-11-20,Telephonic,3,1,4,2,2,1,5,1,1,4,1
FD_1415,C_0959,03-11-20,Online,1,4,5,1,1,1,5,2,5,1,3
FD_1416,C_0417,03-11-20,Telephonic,4,2,2,2,5,2,5,3,2,3,8
FD_1417,C_0930,03-11-20,Mail,1,5,4,2,2,2,3,3,1,3,8
FD_1418,C_0414,03-11-20,Mail,5,5,1,2,3,3,3,4,2,4,2
FD_1419,C_1107,03-11-20,Mail,2,3,5,1,4,4,1,4,1,1,6
FD_1420,C_1232,04-11-20,Telephonic,5,2,5,4,4,2,5,2,5,4,4
FD_1421,C_0522,04-11-20,Telephonic,2,4,5,2,3,4,5,2,3,5,7
FD_1422,C_0249,04-11-20,Online,3,2,3,3,4,1,3,2,2,3,2
FD_1423,C_0284,04-11-20,Online,1,4,5,1,5,2,2,5,5,4,2
FD_1424,C_1233,05-11-20,Mail,4,4,2,4,4,3,3,1,2,4,5
FD_1425,C_1135,05-11-20,Mail,1,4,4,3,1,5,4,4,1,4,4
FD_1426,C_1367,05-11-20,Mail,4,5,2,5,4,5,2,2,4,5,9
FD_1427,C_0613,06-11-20,Telephonic,1,4,2,5,4,1,1,2,2,4,2
FD_1428,C_1263,06-11-20,Telephonic,2,1,1,1,4,4,3,4,3,2,7
FD_1429,C_1002,06-11-20,Telephonic,3,1,3,1,5,2,5,2,4,3,2
FD_1430,C_0731,06-11-20,Mail,5,1,5,3,2,2,5,4,3,4,8
FD_1431,C_0482,06-11-20,Mail,1,3,2,3,2,5,4,3,4,5,8
FD_1432,C_1003,07-11-20,Telephonic,3,5,2,1,3,4,2,2,1,5,8
FD_1433,C_0775,07-11-20,Mail,3,3,2,4,1,5,2,3,4,5,8
FD_1434,C_0775,07-11-20,Online,1,3,1,4,5,1,3,5,3,5,3
FD_1435,C_0119,07-11-20,Online,1,2,2,1,1,2,1,5,1,5,7
FD_1436,C_1340,07-11-20,Online,5,4,5,4,1,1,5,5,5,4,2
FD_1437,C_0038,07-11-20,Telephonic,2,5,3,4,4,2,3,4,3,1,3
FD_1438,C_0184,07-11-20,Telephonic,3,3,1,2,1,4,2,3,2,1,4
FD_1439,C_1177,08-11-20,Online,3,1,1,2,1,4,5,1,5,5,6
FD_1440,C_1088,08-11-20,Telephonic,4,5,3,4,1,4,4,2,4,5,8
FD_1441,C_1333,09-11-20,Online,1,1,3,4,1,5,1,1,3,1,5
FD_1442,C_0331,09-11-20,Mail,5,5,3,4,4,3,1,1,4,2,7
FD_1443,C_1484,09-11-20,Mail,5,5,5,3,2,1,2,5,1,1,5
FD_1444,C_1334,10-11-20,Online,1,1,3,3,2,3,3,3,1,3,8
FD_1445,C_0474,10-11-20,Online,1,2,1,4,5,2,3,3,1,4,2
FD_1446,C_0665,10-11-20,Telephonic,5,3,5,5,5,1,1,5,3,2,5
FD_1447,C_1246,10-11-20,Telephonic,1,5,1,3,2,4,5,4,4,2,9
FD_1448,C_1441,10-11-20,Online,2,4,4,5,2,3,5,3,2,4,9
FD_1449,C_0037,11-11-20,Telephonic,4,2,5,1,1,5,1,1,3,5,8
FD_1450,C_0672,11-11-20,Mail,5,2,5,1,5,1,2,4,3,4,6
FD_1451,C_1262,11-11-20,Online,4,4,5,4,3,1,3,1,3,2,1
FD_1452,C_0544,11-11-20,Mail,3,4,3,1,1,3,1,1,1,1,3
FD_1453,C_0889,11-11-20,Telephonic,5,1,5,5,2,1,1,5,5,4,9
FD_1454,C_1119,12-11-20,Telephonic,5,5,5,2,4,5,1,2,3,2,7
FD_1455,C_0176,12-11-20,Mail,3,2,4,2,1,5,4,5,3,5,6
FD_1456,C_0106,12-11-20,Mail,2,1,1,5,2,2,1,5,3,1,8
FD_1457,C_0309,12-11-20,Mail,5,4,3,5,3,2,5,3,4,1,9
FD_1458,C_0643,12-11-20,Mail,1,4,1,1,5,2,1,3,4,1,10
FD_1459,C_0660,13-11-20,Telephonic,3,1,4,2,5,2,5,5,4,2,5
FD_1460,C_0587,13-11-20,Mail,5,4,2,4,5,4,1,4,3,3,7
FD_1461,C_1215,13-11-20,Telephonic,5,2,3,4,2,2,4,2,5,3,10
FD_1462,C_0695,14-11-20,Telephonic,4,5,4,4,1,2,4,1,3,1,4
FD_1463,C_0746,14-11-20,Mail,3,3,3,3,2,4,2,1,2,1,2
FD_1464,C_0847,15-11-20,Telephonic,3,3,3,1,4,2,4,3,5,4,4
FD_1465,C_0948,15-11-20,Mail,3,4,2,4,2,5,2,2,1,5,9
FD_1466,C_0725,15-11-20,Mail,5,2,3,1,4,2,5,2,3,3,4
FD_1467,C_1389,15-11-20,Telephonic,3,1,4,5,4,2,1,3,1,1,9
FD_1468,C_0040,15-11-20,Online,3,1,4,2,5,4,4,4,2,1,1
FD_1469,C_0275,15-11-20,Mail,4,5,3,5,1,4,5,5,1,1,4
FD_1470,C_0951,15-11-20,Mail,2,5,3,3,4,1,5,1,3,3,7
FD_1471,C_0611,16-11-20,Telephonic,2,2,4,3,4,4,4,4,3,5,1
FD_1472,C_1455,16-11-20,Online,5,5,5,3,4,1,5,4,3,5,1
FD_1473,C_0525,16-11-20,Mail,4,1,3,2,2,4,1,4,4,1,8
FD_1474,C_1093,16-11-20,Online,5,2,4,1,5,5,5,4,4,1,1
FD_1475,C_1305,16-11-20,Mail,3,4,2,4,5,5,1,1,1,2,10
