Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Channel,Charges,Balance
TN_3230,C_1123,13-12-20,Transfer,2502.91,Branch Banking,1.82,316285.5
TN_3231,C_1124,13-12-20,Deposit,7434.51,Branch Banking,61.11,248662.5
TN_3232,C_1125,13-12-20,Transfer,6113.4,ATM,37.09,443844
TN_3233,C_1126,13-12-20,Withdrawal,3538.95,Branch Banking,77.99,358416
TN_3234,C_1127,14-12-20,Deposit,257.87,ATM,77.84,224460
TN_3235,C_1128,14-12-20,Transfer,6144.53,Internet Banking,98.08,159262.5
TN_3236,C_1129,14-12-20,Withdrawal,469.72,Branch Banking,75.31,286980
TN_3237,C_1130,14-12-20,Transfer,1730.66,Mobile Banking,95.9,202156.5
TN_3238,C_1131,14-12-20,Transfer,3310.28,Branch Banking,33.18,44329.5
TN_3239,C_1132,14-12-20,Deposit,9277.74,Internet Banking,5.82,180415.5
TN_3240,C_1133,14-12-20,Withdrawal,5825.54,ATM,59.31,123589.5
TN_3241,C_1134,14-12-20,Deposit,5910.63,ATM,55.77,219181.5
TN_3242,C_1135,14-12-20,Transfer,5784.26,ATM,61.28,243816
TN_3243,C_1136,14-12-20,Withdrawal,7933.95,Internet Banking,79.72,32425.5
TN_3244,C_1137,14-12-20,Deposit,3135.88,Branch Banking,45.02,373041
TN_3245,C_1138,14-12-20,Deposit,5047.27,Branch Banking,60.69,328710
TN_3246,C_1139,15-12-20,Deposit,2792.63,Branch Banking,46.67,54060
TN_3247,C_1140,15-12-20,Deposit,3344.29,Mobile Banking,98.13,479943
TN_3248,C_1141,15-12-20,Withdrawal,458.04,Branch Banking,96.87,172926
TN_3249,C_1142,15-12-20,Deposit,241,Mobile Banking,85.73,44553
TN_3250,C_1143,15-12-20,Withdrawal,6644.16,Internet Banking,10.78,160627.5
TN_3251,C_1144,15-12-20,Transfer,4195.95,Branch Banking,82.24,306541.5
TN_3252,C_1145,15-12-20,Withdrawal,9984.23,Mobile Banking,24.12,32746.5
TN_3253,C_1146,15-12-20,Transfer,6879.63,Mobile Banking,1.74,273498
TN_3254,C_1147,16-12-20,Transfer,4190.21,Mobile Banking,22.45,191814
TN_3255,C_1148,16-12-20,Deposit,5871.98,Branch Banking,24.38,47505
TN_3256,C_1149,16-12-20,Deposit,6527.62,Branch Banking,41.82,438823.5
TN_3257,C_1150,16-12-20,Transfer,121.61,Internet Banking,34.47,304767
TN_3258,C_1151,16-12-20,Deposit,8019.4,Internet Banking,37.28,270148.5
TN_3259,C_1152,16-12-20,Deposit,536.1,Mobile Banking,36.29,231811.5
TN_3260,C_1153,16-12-20,Deposit,8650.56,Internet Banking,2.11,143197.5
TN_3261,C_0731,17-12-20,Transfer,3700.57,Mobile Banking,13.46,269620.5
TN_3262,C_0732,17-12-20,Deposit,8816,Mobile Banking,45.54,280983
TN_3263,C_0733,17-12-20,Transfer,1127.59,Branch Banking,18.31,175462.5
TN_3264,C_0734,17-12-20,Transfer,901.4,Mobile Banking,25.5,308925
TN_3265,C_0735,17-12-20,Withdrawal,7130.16,ATM,26.74,286452
TN_3266,C_0736,17-12-20,Transfer,2605.14,Branch Banking,11.18,240687
TN_3267,C_0737,17-12-20,Deposit,6101.36,Internet Banking,81.59,286366.5
TN_3268,C_0738,17-12-20,Transfer,3250.63,ATM,47.56,128073
TN_3269,C_0739,17-12-20,Deposit,1489.41,ATM,28.09,194689.5
TN_3270,C_0740,18-12-20,Deposit,2730.71,Internet Banking,98.82,405271.5
TN_3271,C_0741,18-12-20,Deposit,284.24,Internet Banking,54.44,365584.5
TN_3272,C_0742,18-12-20,Deposit,4042.76,Internet Banking,95.96,252169.5
TN_3273,C_0743,18-12-20,Transfer,3370.21,Internet Banking,35.45,979176
TN_3274,C_0744,18-12-20,Deposit,1846.94,Branch Banking,22.01,47397
TN_3275,C_0745,19-12-20,Withdrawal,6683.95,Branch Banking,60.84,46696.5
TN_3276,C_0746,19-12-20,Transfer,6699.6,ATM,38.63,167004
TN_3277,C_0747,19-12-20,Withdrawal,653.45,Mobile Banking,6.42,150378
TN_3278,C_0748,19-12-20,Withdrawal,3007.73,Internet Banking,68.08,280485
TN_3279,C_0749,19-12-20,Transfer,8287.03,Branch Banking,50.28,362449.5
TN_3280,C_0750,20-12-20,Deposit,8649.62,ATM,57.92,378924
TN_3281,C_0751,20-12-20,Deposit,8338.57,Internet Banking,44.59,69549
TN_3282,C_0752,20-12-20,Deposit,2114.28,Internet Banking,74.7,39919.5
TN_3283,C_0753,21-12-20,Transfer,2568.45,Mobile Banking,46.76,49098
TN_3284,C_0754,21-12-20,Withdrawal,6567.88,Internet Banking,51.5,54295.5
TN_3285,C_0755,21-12-20,Deposit,8247.07,Internet Banking,87.87,116491.5
TN_3286,C_0756,21-12-20,Transfer,3440.26,Branch Banking,95.86,90130.5
TN_3287,C_0757,21-12-20,Withdrawal,9015.85,Mobile Banking,14.59,296325
TN_3288,C_0758,21-12-20,Transfer,7652.07,Internet Banking,6.73,256051.5
TN_3289,C_0759,21-12-20,Withdrawal,4429.74,Mobile Banking,84.24,239733
TN_3290,C_0760,22-12-20,Deposit,3799.63,ATM,2.5,317241
TN_3291,C_0761,22-12-20,Deposit,134.37,Branch Banking,82.41,51133.5
TN_3292,C_0762,22-12-20,Transfer,9976.01,Internet Banking,21.74,337128
TN_3293,C_0763,22-12-20,Withdrawal,9111.76,Branch Banking,31.38,153852
TN_3294,C_0764,22-12-20,Deposit,5438.9,Internet Banking,67.96,331035
TN_3295,C_0765,23-12-20,Deposit,9285.33,Mobile Banking,75.9,45475.5
TN_3296,C_0766,23-12-20,Transfer,4377.29,Branch Banking,20.15,214996.5
TN_3297,C_0767,23-12-20,Withdrawal,9985.04,Mobile Banking,54.52,288243
TN_3298,C_0768,23-12-20,Transfer,5027.45,Branch Banking,90.66,302452.5
TN_3299,C_0769,23-12-20,Withdrawal,1898.3,Branch Banking,49.5,82894.5
TN_3300,C_0770,23-12-20,Withdrawal,9049.14,Internet Banking,57.83,200592
TN_3301,C_0771,23-12-20,Transfer,1961.44,ATM,65.42,520537.5
TN_3302,C_0772,23-12-20,Withdrawal,8313.08,Mobile Banking,30.69,166497
TN_3303,C_0773,23-12-20,Withdrawal,2971.37,Mobile Banking,22.73,183520.5
TN_3304,C_0774,24-12-20,Transfer,8899.31,ATM,46.55,191812.5
TN_3305,C_0775,24-12-20,Withdrawal,4453.59,Internet Banking,43.9,251301
TN_3306,C_0776,24-12-20,Transfer,9493.82,Internet Banking,87.31,228840
TN_3307,C_0777,24-12-20,Transfer,389.48,Branch Banking,90.76,397716
TN_3308,C_0778,24-12-20,Transfer,9046.52,Branch Banking,62.93,45400.5
TN_3309,C_0779,24-12-20,Deposit,7511.15,Branch Banking,13.68,43614
TN_3310,C_0780,24-12-20,Withdrawal,5534.43,Mobile Banking,0.34,130255.5
TN_3311,C_0781,24-12-20,Transfer,9730.51,ATM,83.05,220677
TN_3312,C_0782,24-12-20,Deposit,9042.21,ATM,85,155362.5
TN_3313,C_0783,24-12-20,Deposit,8192.41,Internet Banking,99.73,254203.5
TN_3314,C_0784,25-12-20,Deposit,9103.74,ATM,73.72,284001
TN_3315,C_0785,25-12-20,Withdrawal,1835.41,ATM,86.95,209356.5
TN_3316,C_0786,25-12-20,Deposit,3228.06,Mobile Banking,68.69,167317.5
TN_3317,C_0787,25-12-20,Deposit,7316.4,Branch Banking,38.19,109164
TN_3318,C_0788,25-12-20,Deposit,2334.44,Mobile Banking,89.94,461959.5
TN_3319,C_0789,25-12-20,Deposit,4504.18,ATM,22.09,317499
TN_3320,C_0790,25-12-20,Transfer,6573.47,Internet Banking,71.06,215649
TN_3321,C_0791,25-12-20,Transfer,4976.79,Mobile Banking,93.26,169218
TN_3322,C_0792,25-12-20,Deposit,7557.12,Branch Banking,7.07,64935
TN_3323,C_0793,25-12-20,Withdrawal,1891.3,Mobile Banking,61.05,167077.5
TN_3324,C_0794,26-12-20,Transfer,4265.94,Internet Banking,61.77,218616
TN_3325,C_0795,26-12-20,Withdrawal,4269.71,Internet Banking,49.75,190131
TN_3326,C_0796,26-12-20,Withdrawal,7883.53,ATM,8.24,81390
TN_3327,C_0797,26-12-20,Transfer,7332.22,Branch Banking,16.41,52342.5
TN_3328,C_0798,26-12-20,Withdrawal,3122.24,Internet Banking,47.41,250110
TN_3329,C_0799,26-12-20,Withdrawal,8925.43,Internet Banking,91.39,214593
TN_3330,C_0800,26-12-20,Deposit,4808.05,Mobile Banking,21.45,287935.5
TN_3331,C_0801,27-12-20,Withdrawal,7976.66,Internet Banking,20.55,164184
TN_3332,C_0802,27-12-20,Deposit,5610.03,Branch Banking,63.79,297274.5
TN_3333,C_0803,27-12-20,Transfer,7699.6,Mobile Banking,76.04,236173.5
TN_3334,C_0804,27-12-20,Transfer,8854.54,Branch Banking,68.9,80811
TN_3335,C_0805,27-12-20,Withdrawal,7483.38,Mobile Banking,81.38,287631
TN_3336,C_0806,27-12-20,Withdrawal,465.61,Internet Banking,27.83,480106.5
TN_3337,C_0807,27-12-20,Deposit,2241.4,Internet Banking,87.82,246861
TN_3338,C_0808,27-12-20,Deposit,9680.44,Mobile Banking,87.89,278805
TN_3339,C_0809,27-12-20,Deposit,7413.61,Branch Banking,48.02,248617.5
TN_3340,C_0810,27-12-20,Deposit,5563.77,ATM,74.16,60484.5
TN_3341,C_0811,27-12-20,Transfer,9740.61,Branch Banking,65.6,299067
TN_3342,C_0812,27-12-20,Deposit,6465.96,Mobile Banking,34.3,434833.5
TN_3343,C_0813,27-12-20,Withdrawal,3734.94,Mobile Banking,39.81,228300
TN_3344,C_0814,27-12-20,Withdrawal,5283.66,Mobile Banking,14.04,297346.5
TN_3345,C_0815,27-12-20,Deposit,1669.31,Internet Banking,61.16,43297.5
TN_3346,C_0816,27-12-20,Deposit,1107.24,Internet Banking,7.96,40372.5
TN_3347,C_0817,28-12-20,Deposit,1839.59,Mobile Banking,62.34,163389
TN_3348,C_0818,28-12-20,Withdrawal,620.3,Branch Banking,3.16,306051
TN_3349,C_0819,28-12-20,Deposit,8270.09,ATM,32.22,365052
TN_3350,C_0820,28-12-20,Withdrawal,8766.06,Mobile Banking,47.3,286632
TN_3351,C_0821,28-12-20,Deposit,3387.55,Branch Banking,35.72,291772.5
TN_3352,C_0822,28-12-20,Deposit,4722.97,ATM,24.77,43476
TN_3353,C_0823,28-12-20,Transfer,4143.43,Internet Banking,64.13,188838
TN_3354,C_0824,28-12-20,Transfer,7503.71,Mobile Banking,37.98,56898
TN_3355,C_0825,28-12-20,Withdrawal,2575.5,Mobile Banking,60.94,374626.5
TN_3356,C_0826,29-12-20,Withdrawal,1168.05,Mobile Banking,67.64,287922
TN_3357,C_0827,30-12-20,Deposit,616.66,Internet Banking,63.38,145959
TN_3358,C_0828,30-12-20,Deposit,402.1,Branch Banking,53.25,264267
TN_3359,C_0829,30-12-20,Withdrawal,788.26,Branch Banking,63.14,214146
TN_3360,C_0830,30-12-20,Withdrawal,6290.51,Branch Banking,32.15,222646.5
TN_3361,C_0831,30-12-20,Deposit,1015.28,ATM,0.85,222570
TN_3362,C_0832,30-12-20,Transfer,3025.11,ATM,68.49,472335
TN_3363,C_0833,30-12-20,Withdrawal,9086.53,ATM,34.98,50239.5
TN_3364,C_0834,30-12-20,Transfer,1141.44,ATM,19.5,491152.5
TN_3365,C_0835,31-12-20,Withdrawal,7414.8,Mobile Banking,74.38,413950.5
TN_3366,C_0836,31-12-20,Transfer,7841.27,Internet Banking,25.95,264780
TN_3367,C_0837,31-12-20,Withdrawal,7708.02,Internet Banking,58.98,279694.5
TN_3368,C_0838,31-12-20,Deposit,2283.37,ATM,16.09,75570
TN_3369,C_0839,31-12-20,Deposit,6253.9,Mobile Banking,44.25,48597
TN_3370,C_0840,31-12-20,Withdrawal,6680.45,Mobile Banking,36,288667.5
TN_3371,C_0841,31-12-20,Deposit,1924,Internet Banking,45.37,214276.5
TN_3372,C_0842,31-12-20,Withdrawal,5060.77,Internet Banking,30.17,64125
TN_3373,C_0843,31-12-20,Transfer,3699.85,Branch Banking,4.89,298516.5
TN_3374,C_0844,31-12-20,Transfer,5188.28,Mobile Banking,34.18,147966
TN_3375,C_0845,01-01-21,Transfer,8781.69,Mobile Banking,40.76,260944.5
TN_3376,C_0846,01-01-21,Deposit,5565.1,Internet Banking,44.08,427144.5
TN_3377,C_0847,01-01-21,Withdrawal,4539.74,Mobile Banking,4.67,163162.5
TN_3378,C_0848,01-01-21,Deposit,8254.21,Branch Banking,27.63,349968
TN_3379,C_0849,01-01-21,Transfer,9781.26,Branch Banking,62.75,296739
TN_3380,C_0850,01-01-21,Transfer,1421.57,Internet Banking,66.82,184510.5
TN_3381,C_0851,01-01-21,Transfer,9958.27,ATM,58.03,396018
TN_3382,C_0852,01-01-21,Transfer,2228.17,Internet Banking,68.71,32136
TN_3383,C_0853,01-01-21,Deposit,6033.29,ATM,10.93,300181.5
TN_3384,C_0854,02-01-21,Deposit,5871.98,ATM,23.09,207103.5
TN_3385,C_0855,02-01-21,Deposit,9454.15,Mobile Banking,80.09,50326.5
TN_3386,C_0856,02-01-21,Deposit,5708.91,Mobile Banking,88.75,133624.5
TN_3387,C_0857,02-01-21,Withdrawal,6764.99,Mobile Banking,34.17,554157
TN_3388,C_0858,02-01-21,Deposit,3686.62,Internet Banking,6.53,140995.5
TN_3389,C_0859,02-01-21,Transfer,1810.99,Mobile Banking,78.42,254548.5
TN_3390,C_0860,02-01-21,Deposit,5308.6,Internet Banking,90.43,173143.5
TN_3391,C_0861,02-01-21,Transfer,977.79,Internet Banking,12.48,144978
TN_3392,C_0862,02-01-21,Withdrawal,5754.52,Mobile Banking,68.46,155638.5
TN_3393,C_0863,02-01-21,Withdrawal,6376.27,Mobile Banking,7.75,81633
TN_3394,C_0864,03-01-21,Transfer,4485.97,Branch Banking,53.03,160822.5
TN_3395,C_0865,03-01-21,Transfer,6513.6,ATM,59.62,291945
TN_3396,C_0866,03-01-21,Transfer,1042.27,ATM,20.66,153213
TN_3397,C_0867,03-01-21,Deposit,6688.62,Branch Banking,43.91,201957
TN_3398,C_0868,03-01-21,Deposit,2017.96,ATM,55.03,70380
TN_3399,C_0869,03-01-21,Withdrawal,8058.21,Internet Banking,27.91,31195.5
TN_3400,C_0870,03-01-21,Transfer,4911.37,ATM,3.61,313419
TN_3401,C_0871,03-01-21,Deposit,2112.88,Branch Banking,93.59,378646.5
TN_3402,C_0872,03-01-21,Deposit,1559.71,Branch Banking,21.6,377595
TN_3403,C_0873,03-01-21,Deposit,5945.51,Internet Banking,39.15,451876.5
TN_3404,C_0874,03-01-21,Transfer,9974.43,Internet Banking,55.09,206448
TN_3405,C_1039,04-01-21,Deposit,3454.88,ATM,8.26,116688
TN_3406,C_1040,04-01-21,Withdrawal,4039.76,ATM,13.32,201271.5
TN_3407,C_1041,04-01-21,Withdrawal,2092.66,ATM,4.33,293535
TN_3408,C_1042,04-01-21,Withdrawal,4562.46,Internet Banking,24.19,142303.5
TN_3409,C_1043,04-01-21,Withdrawal,5000.03,Mobile Banking,29.4,40119
TN_3410,C_1044,04-01-21,Withdrawal,384.85,Branch Banking,10.71,38550
TN_3411,C_1045,04-01-21,Deposit,2666.76,Internet Banking,17.79,121515
TN_3412,C_1046,04-01-21,Withdrawal,8949.89,Internet Banking,30.72,81390
TN_3413,C_1047,04-01-21,Deposit,6761.68,Branch Banking,8.04,257992.5
TN_3414,C_1048,04-01-21,Withdrawal,7095.71,Mobile Banking,74.68,36849
TN_3415,C_1049,05-01-21,Withdrawal,2765.46,ATM,84.51,53782.5
TN_3416,C_1050,05-01-21,Withdrawal,730.63,Internet Banking,95.17,85257
TN_3417,C_1051,05-01-21,Transfer,5671.41,Branch Banking,11.7,94485
TN_3418,C_1052,05-01-21,Transfer,496.01,Internet Banking,86.33,126178.5
TN_3419,C_1053,05-01-21,Transfer,4334.86,Internet Banking,13.19,71014.5
TN_3420,C_1054,05-01-21,Transfer,3630.29,Internet Banking,89.54,155421
TN_3421,C_1055,05-01-21,Deposit,7331.1,ATM,75.64,454638
TN_3422,C_1056,05-01-21,Transfer,4526.61,ATM,9.32,186780
TN_3423,C_1057,05-01-21,Withdrawal,1732.92,Mobile Banking,41.08,331285.5
TN_3424,C_1058,05-01-21,Withdrawal,2445.64,Mobile Banking,51.1,371221.5
TN_3425,C_1059,05-01-21,Withdrawal,4120.36,Internet Banking,62.55,424921.5
TN_3426,C_1060,05-01-21,Transfer,1491.59,ATM,26.06,38415
TN_3427,C_1061,05-01-21,Deposit,492.39,Internet Banking,27.86,20653.5
TN_3428,C_1062,05-01-21,Transfer,6719.43,Branch Banking,73.33,425953.5
TN_3429,C_1063,05-01-21,Withdrawal,5794.46,Mobile Banking,55.97,278283
TN_3430,C_1064,06-01-21,Deposit,8355.51,Branch Banking,91.62,259963.5
TN_3431,C_1065,06-01-21,Withdrawal,6389.87,Branch Banking,46.65,216007.5
TN_3432,C_1066,06-01-21,Withdrawal,9854.36,Mobile Banking,45.14,308923.5
TN_3433,C_1067,06-01-21,Deposit,9122.06,Mobile Banking,17.35,238422
TN_3434,C_1068,06-01-21,Withdrawal,5819.93,ATM,26.59,36052.5
TN_3435,C_1069,06-01-21,Transfer,7661.6,Branch Banking,67.29,365893.5
TN_3436,C_1070,06-01-21,Transfer,2518.68,Branch Banking,20.3,30255
TN_3437,C_1071,07-01-21,Withdrawal,6149.35,ATM,24.99,31260
TN_3438,C_1072,07-01-21,Transfer,9607.62,Mobile Banking,67.98,180898.5
TN_3439,C_1073,07-01-21,Transfer,5346.48,Branch Banking,40.82,347739
TN_3440,C_1074,07-01-21,Withdrawal,7106.19,ATM,72.47,749956.5
TN_3441,C_1075,07-01-21,Transfer,9745.58,ATM,48.58,341958
TN_3442,C_1076,07-01-21,Transfer,743.67,ATM,64.97,44952
TN_3443,C_1077,07-01-21,Transfer,279.83,Mobile Banking,87.39,347733
TN_3444,C_1078,07-01-21,Deposit,3723.12,ATM,11.44,278188.5
TN_3445,C_1079,07-01-21,Withdrawal,3987.61,Mobile Banking,18.57,135873
TN_3446,C_1080,07-01-21,Deposit,9323.31,Branch Banking,76.15,276922.5
TN_3447,C_1081,07-01-21,Transfer,5124.88,Internet Banking,64.77,260787
TN_3448,C_1082,08-01-21,Transfer,6971.26,Branch Banking,17.01,198489
TN_3449,C_1083,08-01-21,Deposit,2537.95,ATM,71.45,472555.5
TN_3450,C_1084,08-01-21,Deposit,8446.98,Mobile Banking,74.73,262683
TN_3451,C_1085,08-01-21,Withdrawal,7270.92,Branch Banking,83.93,35935.5
TN_3452,C_1086,08-01-21,Deposit,651.46,Internet Banking,68.51,145462.5
TN_3453,C_1087,08-01-21,Deposit,716.1,Branch Banking,51.39,92827.5
TN_3454,C_1088,08-01-21,Withdrawal,1622.68,ATM,73.96,278805
TN_3455,C_1089,08-01-21,Withdrawal,7133.55,Mobile Banking,64.34,213423
TN_3456,C_1090,08-01-21,Deposit,4355.91,Mobile Banking,70.74,502116
TN_3457,C_1091,09-01-21,Transfer,1333.63,Branch Banking,52.46,302400
TN_3458,C_1092,09-01-21,Transfer,4912.48,Branch Banking,95.15,51567
TN_3459,C_1093,09-01-21,Transfer,7206,Branch Banking,93.35,270406.5
TN_3460,C_1094,09-01-21,Transfer,9846.48,Branch Banking,38.47,185749.5
TN_3461,C_1095,09-01-21,Transfer,3825.57,ATM,40.76,319956
TN_3462,C_1096,10-01-21,Withdrawal,6770.92,Internet Banking,76.65,444807
TN_3463,C_1097,10-01-21,Deposit,6854.54,ATM,6.29,587905.5
TN_3464,C_1098,10-01-21,Transfer,7286.39,ATM,78.37,263008.5
TN_3465,C_1099,10-01-21,Transfer,9075.17,Branch Banking,77.91,91089
TN_3466,C_1100,10-01-21,Withdrawal,6741.99,ATM,51.61,286654.5
TN_3467,C_1101,10-01-21,Deposit,8069.91,Branch Banking,13.4,48261
TN_3468,C_1102,10-01-21,Transfer,4419.2,Branch Banking,21.07,264328.5
TN_3469,C_1103,10-01-21,Deposit,2508.62,Internet Banking,11.69,441651
TN_3470,C_1104,10-01-21,Deposit,952.16,Internet Banking,36.58,466327.5
TN_3471,C_1105,10-01-21,Transfer,7893.69,ATM,54.28,256699.5
TN_3472,C_1106,10-01-21,Deposit,3483.81,ATM,86.55,244426.5
TN_3473,C_1107,10-01-21,Withdrawal,6508.21,Branch Banking,44.72,335901
TN_3474,C_1108,10-01-21,Withdrawal,3438.76,Branch Banking,69.23,35910
TN_3475,C_1109,10-01-21,Transfer,5490.07,Internet Banking,52.91,132109.5
TN_3476,C_1110,11-01-21,Transfer,4016.82,Mobile Banking,32.26,86056.5
TN_3477,C_1111,11-01-21,Transfer,9299.73,Mobile Banking,80.86,110526
TN_3478,C_1112,11-01-21,Withdrawal,5403.91,Mobile Banking,79.12,160746
TN_3479,C_1113,11-01-21,Withdrawal,1637.75,Mobile Banking,65.29,180189
TN_3480,C_1114,11-01-21,Withdrawal,8718.24,Mobile Banking,15.98,81916.5
TN_3481,C_1115,11-01-21,Transfer,6006.48,Internet Banking,98.56,196675.5
TN_3482,C_1116,11-01-21,Transfer,7588.53,ATM,98.96,152514
TN_3483,C_1117,11-01-21,Withdrawal,467.49,Internet Banking,23.28,605947.5
TN_3484,C_1118,12-01-21,Deposit,7966.1,ATM,86.9,265624.5
TN_3485,C_1119,12-01-21,Transfer,4486.7,Internet Banking,2.52,260980.5
TN_3486,C_1120,12-01-21,Withdrawal,7350.02,Internet Banking,66.93,528120
TN_3487,C_1121,12-01-21,Deposit,7502.92,ATM,13.55,153600
TN_3488,C_1122,12-01-21,Withdrawal,1674.25,Mobile Banking,69.15,567639
TN_3489,C_1123,13-01-21,Deposit,3612.15,ATM,90.16,316285.5
TN_3490,C_1124,13-01-21,Deposit,5364.82,Mobile Banking,40.9,248662.5
TN_3491,C_1125,13-01-21,Transfer,2298.54,Mobile Banking,34.56,443844
TN_3492,C_1126,13-01-21,Deposit,3736.7,Mobile Banking,11.02,358416
TN_3493,C_1127,13-01-21,Withdrawal,3181.89,Internet Banking,65.87,224460
TN_3494,C_1128,13-01-21,Transfer,5628.76,Mobile Banking,55.33,159262.5
TN_3495,C_1129,13-01-21,Withdrawal,6155.9,Internet Banking,83.87,286980
TN_3496,C_1130,13-01-21,Transfer,5598.29,Internet Banking,59.75,202156.5
TN_3497,C_1131,13-01-21,Deposit,373.42,Internet Banking,76.08,44329.5
TN_3498,C_1132,13-01-21,Deposit,7117.1,Mobile Banking,26.4,180415.5
TN_3499,C_1133,13-01-21,Deposit,9023.71,Mobile Banking,3.14,123589.5
TN_3500,C_1134,13-01-21,Deposit,5454.63,Mobile Banking,82.18,219181.5
TN_3501,C_1135,13-01-21,Transfer,784.69,Mobile Banking,91.98,243816
TN_3502,C_1136,13-01-21,Withdrawal,8549.79,Branch Banking,79.35,32425.5
TN_3503,C_1137,14-01-21,Transfer,8187.57,ATM,9.1,373041
TN_3504,C_1138,14-01-21,Deposit,3831.98,Internet Banking,39.85,328710
TN_3505,C_1139,14-01-21,Transfer,6704.71,Mobile Banking,81.05,54060
TN_3506,C_1140,14-01-21,Transfer,4359.17,Branch Banking,84.64,479943
TN_3507,C_1141,14-01-21,Deposit,2742.95,Mobile Banking,38.24,172926
TN_3508,C_1142,14-01-21,Deposit,1241.93,Internet Banking,44.32,44553
TN_3509,C_1143,14-01-21,Withdrawal,9206.13,Branch Banking,71.23,160627.5
TN_3510,C_1144,14-01-21,Transfer,1276.53,Internet Banking,94.66,306541.5
TN_3511,C_1145,14-01-21,Transfer,5387.89,ATM,39.99,32746.5
TN_3512,C_1146,14-01-21,Transfer,9175.08,ATM,66.57,273498
TN_3513,C_1147,14-01-21,Transfer,9940.61,Internet Banking,57.93,191814
TN_3514,C_1148,15-01-21,Transfer,9169.49,ATM,63.5,47505
TN_3515,C_1149,15-01-21,Deposit,267.18,Internet Banking,69.65,438823.5
TN_3516,C_1150,15-01-21,Withdrawal,6136.1,Branch Banking,40.05,304767
TN_3517,C_1151,15-01-21,Deposit,9636.49,ATM,53.02,270148.5
TN_3518,C_1152,15-01-21,Deposit,476.26,ATM,87.47,231811.5
TN_3519,C_1153,15-01-21,Deposit,7585.55,Internet Banking,75.21,143197.5
TN_3520,C_1154,16-01-21,Transfer,7787.64,Mobile Banking,19.76,257758.5
TN_3521,C_1155,16-01-21,Deposit,6067.8,Mobile Banking,17.91,173343
TN_3522,C_1156,16-01-21,Deposit,758.03,Mobile Banking,70.65,63717
TN_3523,C_1157,16-01-21,Withdrawal,8279.46,ATM,59.4,175581
TN_3524,C_1158,16-01-21,Transfer,1590.42,Branch Banking,2.82,186205.5
TN_3525,C_1159,16-01-21,Deposit,1042.09,Internet Banking,63.26,161254.5
TN_3526,C_1160,17-01-21,Transfer,7207.22,Branch Banking,74.45,105391.5
TN_3527,C_1161,17-01-21,Withdrawal,9562.44,ATM,41.53,55054.5
TN_3528,C_1162,17-01-21,Withdrawal,9204.89,Internet Banking,13.84,387508.5
TN_3529,C_1163,17-01-21,Transfer,8653.08,Internet Banking,24.22,404263.5
TN_3530,C_1164,17-01-21,Withdrawal,2325.22,Internet Banking,97.28,451953
TN_3531,C_1165,17-01-21,Deposit,508.77,ATM,70.63,554050.5
TN_3532,C_1166,18-01-21,Transfer,2362.15,Mobile Banking,6.33,33687
TN_3533,C_1167,18-01-21,Withdrawal,2165.52,Internet Banking,11.31,51538.5
TN_3534,C_1168,18-01-21,Transfer,5790.55,Mobile Banking,17.06,80310
TN_3535,C_1169,18-01-21,Transfer,5978.32,Mobile Banking,73.59,230304
TN_3536,C_1170,18-01-21,Withdrawal,2800.09,Branch Banking,20.16,136893
TN_3537,C_1171,18-01-21,Withdrawal,1567.29,Internet Banking,31.47,357861
TN_3538,C_1172,18-01-21,Withdrawal,9312.72,Mobile Banking,33.15,371337
TN_3539,C_1173,18-01-21,Transfer,7203.3,Branch Banking,89.2,282417
TN_3540,C_1174,18-01-21,Withdrawal,3077.4,ATM,15.35,292492.5
TN_3541,C_1175,18-01-21,Deposit,7232.79,Branch Banking,37.99,253173
TN_3542,C_1176,18-01-21,Withdrawal,9178.19,ATM,62.74,43083
TN_3543,C_1177,19-01-21,Transfer,4550.57,ATM,11.78,303229.5
TN_3544,C_1178,19-01-21,Deposit,610.89,Internet Banking,53.31,34587
TN_3545,C_1179,19-01-21,Deposit,1754.34,Branch Banking,8.4,173037
TN_3546,C_1180,19-01-21,Withdrawal,3043.35,Branch Banking,99.04,117424.5
TN_3547,C_1181,19-01-21,Deposit,8663.2,ATM,41.45,253281
TN_3548,C_1182,19-01-21,Withdrawal,484.05,ATM,63.67,33301.5
TN_3549,C_1183,19-01-21,Deposit,147.31,Internet Banking,35.51,236623.5
TN_3550,C_1184,19-01-21,Withdrawal,4299.31,Branch Banking,49.96,305721
TN_3551,C_1185,19-01-21,Deposit,2799.9,Mobile Banking,98.8,111990
TN_3552,C_1186,20-01-21,Withdrawal,7630.75,Branch Banking,58.87,438904.5
TN_3553,C_1187,20-01-21,Deposit,9330.62,Internet Banking,87.91,258546
TN_3554,C_1188,20-01-21,Deposit,6065.12,Internet Banking,92.51,45841.5
