Complaint_ID,Customer_ID,Complaint_Date,Issue,Priority,Resolution_Time
CP_1519,C_0047,25-11-20,Loan application rejections,P_3,66
CP_1520,C_1428,26-11-20,Delayed or undelivered statements,P_2,18
CP_1521,C_0009,26-11-20,Disputed charges,P_2,13
CP_1522,C_1106,26-11-20,Loan application rejections,P_3,94
CP_1523,C_0695,27-11-20,ATM withdrawal issues,P_2,20
CP_1524,C_0041,27-11-20,Failed online transactions,P_2,17
CP_1525,C_0434,27-11-20,Account balance discrepancies,P_3,91
CP_1526,C_1467,27-11-20,Poor customer service,P_3,41
CP_1527,C_1287,28-11-20,ATM withdrawal issues,P_2,5
CP_1528,C_0696,28-11-20,Account balance discrepancies,P_3,27
CP_1529,C_0932,28-11-20,Poor customer service,P_3,32
CP_1530,C_0933,28-11-20,Loan application rejections,P_3,40
CP_1531,C_0810,29-11-20,Poor customer service,P_3,86
CP_1532,C_0120,29-11-20,Account balance discrepancies,P_3,64
CP_1533,C_0391,29-11-20,Loan application rejections,P_3,67
CP_1534,C_0927,30-11-20,Loan application rejections,P_3,68
CP_1535,C_1452,30-11-20,Account balance discrepancies,P_3,53
CP_1536,C_1134,30-11-20,Account balance discrepancies,P_3,60
CP_1537,C_0616,30-11-20,Poor customer service,P_3,89
CP_1538,C_1202,30-11-20,Account balance discrepancies,P_3,47
CP_1539,C_0545,30-11-20,Failed online transactions,P_2,9
CP_1540,C_1371,01-12-20,Account balance discrepancies,P_3,78
CP_1541,C_1473,01-12-20,Account balance discrepancies,P_3,75
CP_1542,C_1135,01-12-20,Card activation issues,P_1,2
CP_1543,C_0161,01-12-20,Poor customer service,P_3,72
CP_1544,C_0413,01-12-20,Loan application rejections,P_3,31
CP_1545,C_0787,02-12-20,Failed online transactions,P_2,18
CP_1546,C_0429,02-12-20,ATM withdrawal issues,P_2,8
CP_1547,C_0711,02-12-20,Account balance discrepancies,P_3,54
CP_1548,C_0060,02-12-20,Account balance discrepancies,P_3,55
CP_1549,C_1136,02-12-20,Delayed or undelivered statements,P_2,24
CP_1550,C_1137,03-12-20,Poor customer service,P_3,78
CP_1551,C_1392,03-12-20,Loan application rejections,P_3,65
CP_1552,C_0028,03-12-20,Account balance discrepancies,P_3,32
CP_1553,C_0606,04-12-20,Account closure problems,P_2,13
CP_1554,C_1286,04-12-20,Account balance discrepancies,P_3,73
CP_1555,C_1384,04-12-20,Loan application rejections,P_3,38
CP_1556,C_1360,04-12-20,Loan application rejections,P_3,79
CP_1557,C_1232,05-12-20,Loan application rejections,P_3,75
CP_1558,C_1266,05-12-20,Poor customer service,P_3,53
CP_1559,C_1361,06-12-20,Loan application rejections,P_3,73
CP_1560,C_1362,06-12-20,Poor customer service,P_3,57
CP_1561,C_0801,07-12-20,Account balance discrepancies,P_3,53
CP_1562,C_1224,07-12-20,ATM withdrawal issues,P_2,7
CP_1563,C_1013,07-12-20,Account balance discrepancies,P_3,72
CP_1564,C_0957,07-12-20,ATM withdrawal issues,P_2,13
CP_1565,C_0958,07-12-20,Loan application rejections,P_3,37
CP_1566,C_0761,08-12-20,Account balance discrepancies,P_3,95
CP_1567,C_0036,08-12-20,Disputed charges,P_2,19
CP_1568,C_0203,08-12-20,Loan application rejections,P_3,89
CP_1569,C_0821,09-12-20,Poor customer service,P_3,83
CP_1570,C_0192,09-12-20,Account balance discrepancies,P_3,26
CP_1571,C_0423,09-12-20,Loan application rejections,P_3,78
CP_1572,C_0195,09-12-20,Loan application rejections,P_3,68
CP_1573,C_0254,10-12-20,Disputed charges,P_2,11
CP_1574,C_0351,10-12-20,Delayed or undelivered statements,P_2,19
CP_1575,C_0657,11-12-20,Account balance discrepancies,P_3,27
CP_1576,C_1090,11-12-20,Poor customer service,P_3,78
CP_1577,C_1274,11-12-20,Poor customer service,P_3,82
CP_1578,C_0822,11-12-20,Poor customer service,P_3,35
CP_1579,C_0823,11-12-20,Account balance discrepancies,P_3,52
CP_1580,C_0782,11-12-20,Loan application rejections,P_3,29
CP_1581,C_0085,11-12-20,Delayed or undelivered statements,P_2,5
CP_1582,C_0092,11-12-20,Poor customer service,P_3,46
CP_1583,C_0959,11-12-20,Poor customer service,P_3,37
CP_1584,C_0824,12-12-20,Poor customer service,P_3,84
CP_1585,C_0233,12-12-20,Failed online transactions,P_2,11
CP_1586,C_1482,12-12-20,Poor customer service,P_3,39
CP_1587,C_0825,12-12-20,Account balance discrepancies,P_3,33
CP_1588,C_0901,12-12-20,Disputed charges,P_2,8
CP_1589,C_1003,13-12-20,Account balance discrepancies,P_3,81
CP_1590,C_0869,13-12-20,Disputed charges,P_2,5
CP_1591,C_0556,13-12-20,Poor customer service,P_3,48
CP_1592,C_1236,14-12-20,ATM withdrawal issues,P_2,14
CP_1593,C_0979,14-12-20,Account balance discrepancies,P_3,47
CP_1594,C_1237,14-12-20,Account balance discrepancies,P_3,88
CP_1595,C_1238,14-12-20,Account balance discrepancies,P_3,41
CP_1596,C_0198,15-12-20,Disputed charges,P_2,23
CP_1597,C_1486,15-12-20,Poor customer service,P_3,34
CP_1598,C_0852,15-12-20,Account balance discrepancies,P_3,58
CP_1599,C_0232,16-12-20,Account closure problems,P_2,7
CP_1600,C_1487,16-12-20,Account balance discrepancies,P_3,27
CP_1601,C_1488,16-12-20,Poor customer service,P_3,71
CP_1602,C_0103,16-12-20,Poor customer service,P_3,81
CP_1603,C_0590,16-12-20,Delayed or undelivered statements,P_2,22
CP_1604,C_1275,16-12-20,Poor customer service,P_3,76
CP_1605,C_0826,16-12-20,Poor customer service,P_3,89
CP_1606,C_1436,16-12-20,Poor customer service,P_3,30
CP_1607,C_1159,17-12-20,Account balance discrepancies,P_3,25
CP_1608,C_0511,17-12-20,Account balance discrepancies,P_3,31
CP_1609,C_0880,17-12-20,ATM withdrawal issues,P_2,10
CP_1610,C_1194,18-12-20,Loan application rejections,P_3,68
CP_1611,C_1242,18-12-20,ATM withdrawal issues,P_2,23
CP_1612,C_0202,18-12-20,ATM withdrawal issues,P_2,22
CP_1613,C_0551,18-12-20,Account balance discrepancies,P_3,76
CP_1614,C_1121,18-12-20,Loan application rejections,P_3,56
CP_1615,C_1443,19-12-20,Poor customer service,P_3,63
CP_1616,C_1243,19-12-20,Poor customer service,P_3,85
CP_1617,C_1089,19-12-20,Account balance discrepancies,P_3,50
CP_1618,C_1451,19-12-20,Account balance discrepancies,P_3,100
CP_1619,C_1452,19-12-20,Loan application rejections,P_3,54
CP_1620,C_1496,20-12-20,Account balance discrepancies,P_3,43
CP_1621,C_1453,20-12-20,Account balance discrepancies,P_3,80
CP_1622,C_1454,20-12-20,Account balance discrepancies,P_3,77
CP_1623,C_0674,20-12-20,Loan application rejections,P_3,87
CP_1624,C_0975,21-12-20,Account balance discrepancies,P_3,98
CP_1625,C_0006,21-12-20,Loan application rejections,P_3,66
CP_1626,C_0681,21-12-20,Poor customer service,P_3,87
CP_1627,C_0976,21-12-20,Poor customer service,P_3,42
CP_1628,C_1268,21-12-20,Poor customer service,P_3,35
CP_1629,C_1194,22-12-20,Account balance discrepancies,P_3,95
CP_1630,C_0846,22-12-20,Poor customer service,P_3,95
CP_1631,C_0847,22-12-20,Poor customer service,P_3,71
CP_1632,C_0735,22-12-20,Poor customer service,P_3,68
CP_1633,C_1059,23-12-20,Account balance discrepancies,P_3,62
CP_1634,C_0117,23-12-20,Account balance discrepancies,P_3,44
CP_1635,C_0788,23-12-20,Account balance discrepancies,P_3,36
CP_1636,C_0848,24-12-20,ATM withdrawal issues,P_2,23
CP_1637,C_1481,24-12-20,ATM withdrawal issues,P_2,15
CP_1638,C_1482,24-12-20,Account balance discrepancies,P_3,61
CP_1639,C_0349,24-12-20,Disputed charges,P_2,23
CP_1640,C_1483,24-12-20,Account balance discrepancies,P_3,69
CP_1641,C_1484,25-12-20,Account balance discrepancies,P_3,88
CP_1642,C_0996,25-12-20,Poor customer service,P_3,93
CP_1643,C_0997,25-12-20,Failed online transactions,P_2,20
CP_1644,C_0998,25-12-20,Poor customer service,P_3,57
CP_1645,C_0956,25-12-20,Loan application rejections,P_3,55
CP_1646,C_0032,25-12-20,Account balance discrepancies,P_3,65
CP_1647,C_0427,25-12-20,Poor customer service,P_3,36
CP_1648,C_0888,26-12-20,Loan application rejections,P_3,62
CP_1649,C_1210,26-12-20,Disputed charges,P_2,12
CP_1650,C_0105,26-12-20,Account closure problems,P_2,22
CP_1651,C_0416,27-12-20,Account balance discrepancies,P_3,41
CP_1652,C_1234,27-12-20,Poor customer service,P_3,28
CP_1653,C_1365,27-12-20,Delayed or undelivered statements,P_2,16
CP_1654,C_0999,27-12-20,ATM withdrawal issues,P_2,20
CP_1655,C_1000,27-12-20,Poor customer service,P_3,62
CP_1656,C_0300,27-12-20,Failed online transactions,P_2,19
CP_1657,C_0868,28-12-20,Loan application rejections,P_3,28
CP_1658,C_1001,28-12-20,Loan application rejections,P_3,47
CP_1659,C_0492,28-12-20,Loan application rejections,P_3,76
CP_1660,C_1105,28-12-20,Poor customer service,P_3,48
CP_1661,C_0997,28-12-20,Loan application rejections,P_3,66
CP_1662,C_0693,29-12-20,Account balance discrepancies,P_3,32
CP_1663,C_0996,29-12-20,Card activation issues,P_1,3
CP_1664,C_0319,29-12-20,Account balance discrepancies,P_3,98
CP_1665,C_0680,29-12-20,Card activation issues,P_1,4
CP_1666,C_0794,30-12-20,Loan application rejections,P_3,89
CP_1667,C_0986,30-12-20,Account balance discrepancies,P_3,85
CP_1668,C_0954,31-12-20,Disputed charges,P_2,13
CP_1669,C_0955,31-12-20,Poor customer service,P_3,90
CP_1670,C_0130,31-12-20,ATM withdrawal issues,P_2,11
CP_1671,C_0654,31-12-20,Unauthorized transactions,P_1,3
CP_1672,C_0857,31-12-20,Failed online transactions,P_2,5
CP_1673,C_1166,31-12-20,Disputed charges,P_2,11
CP_1674,C_1241,01-01-21,Poor customer service,P_3,87
CP_1675,C_0956,01-01-21,Account balance discrepancies,P_3,90
CP_1676,C_0957,01-01-21,Account balance discrepancies,P_3,88
CP_1677,C_0958,01-01-21,Account balance discrepancies,P_3,30
CP_1678,C_0983,02-01-21,Loan application rejections,P_3,93
CP_1679,C_0876,02-01-21,Disputed charges,P_2,10
CP_1680,C_1377,02-01-21,Account balance discrepancies,P_3,90
CP_1681,C_1494,02-01-21,Loan application rejections,P_3,94
CP_1682,C_0609,02-01-21,Card activation issues,P_1,3
CP_1683,C_1144,02-01-21,ATM withdrawal issues,P_2,13
CP_1684,C_1150,03-01-21,Loan application rejections,P_3,77
CP_1685,C_1265,03-01-21,Account balance discrepancies,P_3,83
CP_1686,C_0959,03-01-21,Loan application rejections,P_3,53
CP_1687,C_0890,03-01-21,Account balance discrepancies,P_3,30
CP_1688,C_0036,03-01-21,Loan application rejections,P_3,58
CP_1689,C_1489,04-01-21,Account balance discrepancies,P_3,93
CP_1690,C_1048,04-01-21,Loan application rejections,P_3,77
CP_1691,C_0865,04-01-21,Loan application rejections,P_3,82
CP_1692,C_1112,04-01-21,Poor customer service,P_3,76
CP_1693,C_1490,04-01-21,Loan application rejections,P_3,83
CP_1694,C_1330,04-01-21,Poor customer service,P_3,44
CP_1695,C_1500,04-01-21,ATM withdrawal issues,P_2,15
CP_1696,C_1285,05-01-21,Unauthorized transactions,P_1,1
CP_1697,C_0460,05-01-21,Loan application rejections,P_3,38
CP_1698,C_0688,05-01-21,Account balance discrepancies,P_3,86
CP_1699,C_0005,05-01-21,Poor customer service,P_3,90
CP_1700,C_1286,05-01-21,Poor customer service,P_3,77
CP_1701,C_1287,05-01-21,Failed online transactions,P_2,11
CP_1702,C_1339,05-01-21,Account balance discrepancies,P_3,43
CP_1703,C_1429,05-01-21,Loan application rejections,P_3,34
CP_1704,C_0774,06-01-21,Loan application rejections,P_3,78
CP_1705,C_1103,06-01-21,Unauthorized transactions,P_1,4
CP_1706,C_1128,06-01-21,ATM withdrawal issues,P_2,22
CP_1707,C_1121,06-01-21,Poor customer service,P_3,38
CP_1708,C_0775,06-01-21,Poor customer service,P_3,42
CP_1709,C_1490,07-01-21,Account balance discrepancies,P_3,53
CP_1710,C_0776,07-01-21,Account balance discrepancies,P_3,88
CP_1711,C_0777,07-01-21,Loan application rejections,P_3,82
CP_1712,C_0778,07-01-21,Loan application rejections,P_3,87
CP_1713,C_0002,07-01-21,Account balance discrepancies,P_3,39
CP_1714,C_0135,08-01-21,Poor customer service,P_3,29
CP_1715,C_1278,08-01-21,Account closure problems,P_2,24
CP_1716,C_1331,08-01-21,Account closure problems,P_2,19
CP_1717,C_1305,09-01-21,Account closure problems,P_2,19
CP_1718,C_0779,09-01-21,Loan application rejections,P_3,89
CP_1719,C_0780,09-01-21,Loan application rejections,P_3,32
CP_1720,C_0423,09-01-21,Poor customer service,P_3,63
CP_1721,C_0907,10-01-21,Account balance discrepancies,P_3,98
CP_1722,C_0941,10-01-21,Account closure problems,P_2,7
CP_1723,C_0942,10-01-21,Account closure problems,P_2,9
CP_1724,C_1366,10-01-21,Loan application rejections,P_3,76
CP_1725,C_0943,10-01-21,Loan application rejections,P_3,49
CP_1726,C_0944,10-01-21,Loan application rejections,P_3,61
CP_1727,C_0425,10-01-21,Poor customer service,P_3,75
CP_1728,C_0297,10-01-21,Account balance discrepancies,P_3,30
CP_1729,C_1245,11-01-21,Loan application rejections,P_3,93
CP_1730,C_0945,12-01-21,Account balance discrepancies,P_3,63
CP_1731,C_0946,12-01-21,Poor customer service,P_3,34
CP_1732,C_1469,13-01-21,Loan application rejections,P_3,48
CP_1733,C_0906,13-01-21,Poor customer service,P_3,67
CP_1734,C_1092,13-01-21,Account balance discrepancies,P_3,86
CP_1735,C_1277,13-01-21,Account balance discrepancies,P_3,63
CP_1736,C_1289,13-01-21,Poor customer service,P_3,72
CP_1737,C_1290,14-01-21,Card activation issues,P_1,1
CP_1738,C_0793,14-01-21,Loan application rejections,P_3,55
CP_1739,C_1291,15-01-21,Account balance discrepancies,P_3,51
CP_1740,C_1292,15-01-21,ATM withdrawal issues,P_2,10
CP_1741,C_1078,15-01-21,ATM withdrawal issues,P_2,16
CP_1742,C_1078,15-01-21,Poor customer service,P_3,29
CP_1743,C_0843,15-01-21,Poor customer service,P_3,82
CP_1744,C_0944,15-01-21,Loan application rejections,P_3,80
CP_1745,C_1273,16-01-21,Account balance discrepancies,P_3,76
CP_1746,C_1355,16-01-21,Loan application rejections,P_3,77
CP_1747,C_0976,16-01-21,Account balance discrepancies,P_3,70
CP_1748,C_0977,16-01-21,Account closure problems,P_2,22
CP_1749,C_1135,16-01-21,Poor customer service,P_3,94
CP_1750,C_0186,17-01-21,Failed online transactions,P_2,12
CP_1751,C_0296,17-01-21,Loan application rejections,P_3,68
CP_1752,C_0360,17-01-21,Account balance discrepancies,P_3,76
CP_1753,C_0978,18-01-21,Account balance discrepancies,P_3,85
CP_1754,C_0979,18-01-21,Poor customer service,P_3,47
CP_1755,C_0192,18-01-21,Account balance discrepancies,P_3,27
CP_1756,C_0310,18-01-21,Loan application rejections,P_3,89
CP_1757,C_0968,19-01-21,Loan application rejections,P_3,80
CP_1758,C_0798,19-01-21,Poor customer service,P_3,32
CP_1759,C_1404,19-01-21,Account balance discrepancies,P_3,85
CP_1760,C_1350,19-01-21,Account balance discrepancies,P_3,97
CP_1761,C_0750,19-01-21,Poor customer service,P_3,26
CP_1762,C_1113,20-01-21,Loan application rejections,P_3,97
CP_1763,C_1114,20-01-21,Account balance discrepancies,P_3,91
CP_1764,C_1115,20-01-21,ATM withdrawal issues,P_2,15
CP_1765,C_1116,20-01-21,Poor customer service,P_3,59
CP_1766,C_0592,21-01-21,Loan application rejections,P_3,40
CP_1767,C_0821,21-01-21,Poor customer service,P_3,90
CP_1768,C_0961,21-01-21,Delayed or undelivered statements,P_2,13
CP_1769,C_1283,21-01-21,Poor customer service,P_3,59
CP_1770,C_1117,21-01-21,Poor customer service,P_3,30
CP_1771,C_1118,21-01-21,Loan application rejections,P_3,59
CP_1772,C_0712,21-01-21,Poor customer service,P_3,61
CP_1773,C_1119,21-01-21,Delayed or undelivered statements,P_2,21
CP_1774,C_0777,21-01-21,Account balance discrepancies,P_3,76
CP_1775,C_1233,22-01-21,Loan application rejections,P_3,25
CP_1776,C_0702,22-01-21,Account balance discrepancies,P_3,69
CP_1777,C_0976,22-01-21,ATM withdrawal issues,P_2,8
CP_1778,C_1304,22-01-21,ATM withdrawal issues,P_2,17
CP_1779,C_0882,22-01-21,Account closure problems,P_2,8
CP_1780,C_1308,22-01-21,Loan application rejections,P_3,81
CP_1781,C_1309,22-01-21,Loan application rejections,P_3,64
CP_1782,C_0282,22-01-21,Account balance discrepancies,P_3,90
CP_1783,C_0718,23-01-21,Account balance discrepancies,P_3,66
CP_1784,C_1354,23-01-21,Card activation issues,P_1,2
CP_1785,C_1195,24-01-21,Poor customer service,P_3,78
CP_1786,C_1310,24-01-21,Loan application rejections,P_3,88
CP_1787,C_1171,24-01-21,Poor customer service,P_3,89
CP_1788,C_0257,24-01-21,Poor customer service,P_3,92
CP_1789,C_0645,24-01-21,Unauthorized transactions,P_1,4
CP_1790,C_1099,25-01-21,Loan application rejections,P_3,38
CP_1791,C_1311,25-01-21,Loan application rejections,P_3,51
CP_1792,C_1312,25-01-21,Poor customer service,P_3,84
CP_1793,C_0752,25-01-21,Account balance discrepancies,P_3,79
CP_1794,C_0914,25-01-21,Poor customer service,P_3,31
CP_1795,C_1313,26-01-21,Account balance discrepancies,P_3,51
CP_1796,C_1314,26-01-21,ATM withdrawal issues,P_2,9
CP_1797,C_1315,26-01-21,Poor customer service,P_3,90
CP_1798,C_0753,26-01-21,Disputed charges,P_2,16
CP_1799,C_0234,26-01-21,Failed online transactions,P_2,14
CP_1800,C_0436,26-01-21,Delayed or undelivered statements,P_2,6
CP_1801,C_0753,26-01-21,Loan application rejections,P_3,26
CP_1802,C_1497,27-01-21,ATM withdrawal issues,P_2,22
CP_1803,C_1053,27-01-21,Disputed charges,P_2,15
CP_1804,C_0469,27-01-21,Poor customer service,P_3,84
CP_1805,C_0518,27-01-21,Loan application rejections,P_3,59
CP_1806,C_0004,27-01-21,Poor customer service,P_3,81
CP_1807,C_0831,28-01-21,Account balance discrepancies,P_3,92
CP_1808,C_1068,28-01-21,Unauthorized transactions,P_1,2
CP_1809,C_1498,28-01-21,Poor customer service,P_3,57
CP_1810,C_1499,28-01-21,Account balance discrepancies,P_3,92
CP_1811,C_0627,29-01-21,Loan application rejections,P_3,83
CP_1812,C_1500,29-01-21,ATM withdrawal issues,P_2,23
CP_1813,C_1500,29-01-21,Delayed or undelivered statements,P_2,14
CP_1814,C_1500,29-01-21,Loan application rejections,P_3,41
CP_1815,C_1200,30-01-21,Poor customer service,P_3,73
CP_1816,C_0811,30-01-21,Loan application rejections,P_3,30
CP_1817,C_0211,30-01-21,Account balance discrepancies,P_3,49
CP_1818,C_0580,31-01-21,Account closure problems,P_2,17
CP_1819,C_0002,31-01-21,Delayed or undelivered statements,P_2,24
CP_1820,C_0812,01-02-21,Account balance discrepancies,P_3,59
CP_1821,C_0813,01-02-21,Unauthorized transactions,P_1,2
CP_1822,C_0814,01-02-21,Poor customer service,P_3,78
CP_1823,C_0815,01-02-21,Poor customer service,P_3,33
CP_1824,C_0658,01-02-21,Loan application rejections,P_3,97
CP_1825,C_0969,01-02-21,Poor customer service,P_3,72
CP_1826,C_0849,02-02-21,Account balance discrepancies,P_3,90
CP_1827,C_0816,02-02-21,Loan application rejections,P_3,84
CP_1828,C_0817,02-02-21,Account balance discrepancies,P_3,45
CP_1829,C_0764,02-02-21,Poor customer service,P_3,52
CP_1830,C_0877,02-02-21,Account closure problems,P_2,13
CP_1831,C_0328,03-02-21,Disputed charges,P_2,16
CP_1832,C_1216,03-02-21,Poor customer service,P_3,48
CP_1833,C_0818,03-02-21,Card activation issues,P_1,2
CP_1834,C_0819,03-02-21,Account balance discrepancies,P_3,33
CP_1835,C_1023,03-02-21,ATM withdrawal issues,P_2,7
CP_1836,C_0935,04-02-21,Poor customer service,P_3,50
CP_1837,C_1179,04-02-21,Loan application rejections,P_3,76
CP_1838,C_0135,04-02-21,Delayed or undelivered statements,P_2,17
CP_1839,C_1146,04-02-21,Unauthorized transactions,P_1,4
CP_1840,C_1158,04-02-21,Loan application rejections,P_3,79
CP_1841,C_1024,05-02-21,ATM withdrawal issues,P_2,13
CP_1842,C_0836,05-02-21,Poor customer service,P_3,44
CP_1843,C_0501,06-02-21,Account balance discrepancies,P_3,26
CP_1844,C_1469,06-02-21,Loan application rejections,P_3,37
CP_1845,C_1287,06-02-21,Poor customer service,P_3,76
CP_1846,C_1288,07-02-21,Account balance discrepancies,P_3,36
CP_1847,C_1289,08-02-21,Poor customer service,P_3,94
CP_1848,C_0583,08-02-21,Delayed or undelivered statements,P_2,21
CP_1849,C_1360,08-02-21,Account closure problems,P_2,12
CP_1850,C_1290,08-02-21,Poor customer service,P_3,30
