Account_SKey,Account_ID,Customer_ID,Account_Type,Balance,Account_Open Date,Account_End Date,Status 
SA_4428,AC_4428,C_0873,Hire Purchase,701.13,12-11-20,,Active
SA_4429,AC_4429,C_0613,Certificate of Deposit,8335.97,12-11-20,,Active
SA_4430,AC_4430,C_0575,Certificate of Deposit,15006.48,12-11-20,,Active
SA_4431,AC_4431,C_0921,Saving Account,48233.75,12-11-20,,Active
SA_4432,AC_4432,C_0071,Checking Account,71689.7,12-11-20,,Active
SA_4433,AC_4433,C_1215,Credit Card,14021.745,12-11-20,,Active
SA_4434,AC_4434,C_0259,Debit Card,27448.545,12-11-20,,Active
SA_4435,AC_4435,C_1352,Saving Account,43172.19,12-11-20,,Active
SA_4436,AC_4436,C_0924,Checking Account,80032.11,12-11-20,,Active
SA_4437,AC_4437,C_1072,Fixed Deposit,98302.035,12-11-20,,Active
SA_4438,AC_4438,C_0615,Fixed Deposit,115498.035,12-11-20,,Active
SA_4439,AC_4439,C_0635,Hire Purchase,108977.5,13-11-20,10-12-22,Closed
SA_4440,AC_4440,C_0715,Saving Account,155231.55,13-11-20,,Active
SA_4441,AC_4441,C_0785,Saving Account,136592.24,13-11-20,,Active
SA_4442,AC_4442,C_0141,Hire Purchase,77211.46,13-11-20,,Active
SA_4443,AC_4443,C_0609,Debit Card,112554.68,13-11-20,,Active
SA_4444,AC_4444,C_0872,Saving Account,20383.64,13-11-20,,Active
SA_4445,AC_4445,C_0736,Saving Account,17631.94,13-11-20,,Active
SA_4446,AC_4446,C_0874,Checking Account,48514.21,13-11-20,,Active
SA_4447,AC_4447,C_0875,Fixed Deposit,56473.51,13-11-20,,Active
SA_4448,AC_4448,C_0876,Fixed Deposit,64281.78,13-11-20,,Active
SA_4449,AC_4449,C_0877,Checking Account,76998.69,13-11-20,,Active
SA_4450,AC_4450,C_1395,Certificate of Deposit,80338.65,13-11-20,,Active
SA_4451,AC_4451,C_0232,Certificate of Deposit,31453.98,13-11-20,,Active
SA_4452,AC_4452,C_0985,Hire Purchase,47089.17,13-11-20,,Active
SA_4453,AC_4453,C_0878,Credit Card,75620.5,14-11-20,,Active
SA_4454,AC_4454,C_0879,Credit Card,54930.04,14-11-20,,Active
SA_4455,AC_4455,C_0880,Hire Purchase,22099.59,14-11-20,,Active
SA_4456,AC_4456,C_0881,Certificate of Deposit,68170.2,14-11-20,,Active
SA_4457,AC_4457,C_1210,Mortgages,13612.39,14-11-20,,Active
SA_4458,AC_4458,C_1374,Hire Purchase,10786.24,14-11-20,,Active
SA_4459,AC_4459,C_0817,Certificate of Deposit,27020.99,14-11-20,,Active
SA_4460,AC_4460,C_0112,Checking Account,87348.99,14-11-20,,Active
SA_4461,AC_4461,C_0010,Credit Card,40096.68,14-11-20,,Active
SA_4462,AC_4462,C_0489,Hire Purchase,44861.58,14-11-20,,Active
SA_4463,AC_4463,C_0877,Debit Card,117575.31,14-11-20,,Active
SA_4464,AC_4464,C_0797,Saving Account,117809.44,15-11-20,,Active
SA_4465,AC_4465,C_1254,Debit Card,9366.57,15-11-20,,Active
SA_4466,AC_4466,C_0075,Credit Card,120278.47,15-11-20,,Active
SA_4467,AC_4467,C_1494,Saving Account,84543.25,15-11-20,,Active
SA_4468,AC_4468,C_1063,Credit Card,34072.27,15-11-20,,Active
SA_4469,AC_4469,C_0243,Saving Account,68527.61,15-11-20,,Active
SA_4470,AC_4470,C_0882,Hire Purchase,45374.89,15-11-20,,Active
SA_4471,AC_4471,C_0883,Debit Card,22298.93,15-11-20,,Active
SA_4472,AC_4472,C_0678,Credit Card,50290.76,15-11-20,,Active
SA_4473,AC_4473,C_1122,Hire Purchase,422.94,15-11-20,,Active
SA_4474,AC_4474,C_0048,Fixed Deposit,52102.28,15-11-20,,Active
SA_4475,AC_4475,C_1335,Fixed Deposit,113614.62,15-11-20,,Active
SA_4476,AC_4476,C_1118,Checking Account,40989.59,16-11-20,,Active
SA_4477,AC_4477,C_0749,Mortgages,55724.24,16-11-20,22-05-22,Closed
SA_4478,AC_4478,C_0884,Checking Account,65798.4,16-11-20,,Active
SA_4479,AC_4479,C_0885,Fixed Deposit,15488.15,16-11-20,,Active
SA_4480,AC_4480,C_0901,Mortgages,46034.1,16-11-20,,Active
SA_4481,AC_4481,C_0585,Debit Card,49606.03,16-11-20,,Active
SA_4482,AC_4482,C_0161,Hire Purchase,29129.52,16-11-20,,Active
SA_4483,AC_4483,C_0662,Mortgages,47153.475,16-11-20,,Active
SA_4484,AC_4484,C_0625,Credit Card,54792.57,16-11-20,,Active
SA_4485,AC_4485,C_0674,Certificate of Deposit,173898.66,16-11-20,,Active
SA_4486,AC_4486,C_0654,Certificate of Deposit,196395.05,17-11-20,,Active
SA_4487,AC_4487,C_0644,Credit Card,2311.31,17-11-20,,Active
SA_4488,AC_4488,C_0048,Saving Account,38096.55,17-11-20,,Active
SA_4489,AC_4489,C_0059,Mortgages,72266.38,17-11-20,,Active
SA_4490,AC_4490,C_0443,Mortgages,25525.88,17-11-20,,Active
SA_4491,AC_4491,C_1318,Fixed Deposit,69979.67,17-11-20,,Active
SA_4492,AC_4492,C_0743,Saving Account,44277.62,17-11-20,,Active
SA_4493,AC_4493,C_0009,Debit Card,69486.585,17-11-20,,Active
SA_4494,AC_4494,C_0133,Mortgages,252012.255,17-11-20,,Active
SA_4495,AC_4495,C_0003,Saving Account,68965.07,18-11-20,,Active
SA_4496,AC_4496,C_0898,Mortgages,24797.11,18-11-20,25-12-22,Closed
SA_4497,AC_4497,C_1000,Checking Account,84361.72,18-11-20,,Active
SA_4498,AC_4498,C_0886,Mortgages,7764.14,18-11-20,,Active
SA_4499,AC_4499,C_0887,Mortgages,27024.47,18-11-20,,Active
SA_4500,AC_4500,C_0888,Credit Card,12498.12,18-11-20,,Active
SA_4501,AC_4501,C_0889,Certificate of Deposit,1768.41,18-11-20,,Active
SA_4502,AC_4502,C_0962,Fixed Deposit,26087.66,18-11-20,,Active
SA_4503,AC_4503,C_1103,Checking Account,21953.02,18-11-20,,Active
SA_4504,AC_4504,C_1235,Certificate of Deposit,4941.65,18-11-20,,Active
SA_4505,AC_4505,C_0903,Fixed Deposit,38819.45,18-11-20,,Active
SA_4506,AC_4506,C_0702,Credit Card,80189.9,18-11-20,,Active
SA_4507,AC_4507,C_0434,Saving Account,21853.83,18-11-20,,Active
SA_4508,AC_4508,C_0698,Checking Account,66518.415,18-11-20,,Active
SA_4509,AC_4509,C_0788,Credit Card,97283.13,18-11-20,,Active
SA_4510,AC_4510,C_0661,Checking Account,224868.42,18-11-20,,Active
SA_4511,AC_4511,C_1220,Mortgages,27591.72,19-11-20,06-12-22,Closed
SA_4512,AC_4512,C_0686,Certificate of Deposit,49225.7,19-11-20,13-06-22,Closed
SA_4513,AC_4513,C_0738,Hire Purchase,9197.04,19-11-20,27-02-22,Closed
SA_4514,AC_4514,C_0092,Credit Card,28587.08,19-11-20,,Active
SA_4515,AC_4515,C_0645,Checking Account,64601.54,19-11-20,,Active
SA_4516,AC_4516,C_0257,Certificate of Deposit,9866.04,19-11-20,,Active
SA_4517,AC_4517,C_0231,Saving Account,30797.77,19-11-20,,Active
SA_4518,AC_4518,C_0890,Mortgages,86222.34,19-11-20,,Active
SA_4519,AC_4519,C_0891,Fixed Deposit,34796.83,19-11-20,,Active
SA_4520,AC_4520,C_0892,Hire Purchase,47115.07,19-11-20,,Active
SA_4521,AC_4521,C_0429,Credit Card,71689.7,19-11-20,,Active
SA_4522,AC_4522,C_0753,Debit Card,74452.61,19-11-20,,Active
SA_4523,AC_4523,C_0816,Fixed Deposit,66085.83,19-11-20,,Active
SA_4524,AC_4524,C_0227,Hire Purchase,2102.145,19-11-20,,Active
SA_4525,AC_4525,C_1093,Mortgages,12470.79,19-11-20,,Active
SA_4526,AC_4526,C_0549,Fixed Deposit,19272.885,19-11-20,,Active
SA_4527,AC_4527,C_1156,Fixed Deposit,30198.69,19-11-20,,Active
SA_4528,AC_4528,C_1209,Credit Card,91987.02,19-11-20,,Active
SA_4529,AC_4529,C_0635,Credit Card,43117.33,20-11-20,,Active
SA_4530,AC_4530,C_0131,Mortgages,27557.08,20-11-20,19-08-22,Closed
SA_4531,AC_4531,C_1302,Mortgages,13772.7,20-11-20,29-06-22,Closed
SA_4532,AC_4532,C_0888,Hire Purchase,1561.58,20-11-20,08-08-22,Closed
SA_4533,AC_4533,C_0777,Checking Account,13914.8,20-11-20,,Active
SA_4534,AC_4534,C_0849,Debit Card,68406.24,20-11-20,,Active
SA_4535,AC_4535,C_1489,Checking Account,16743.55,20-11-20,,Active
SA_4536,AC_4536,C_0893,Mortgages,112000.36,20-11-20,,Active
SA_4537,AC_4537,C_0007,Hire Purchase,30792.03,20-11-20,,Active
SA_4538,AC_4538,C_0874,Certificate of Deposit,5274.525,20-11-20,,Active
SA_4539,AC_4539,C_1128,Saving Account,110690.49,20-11-20,,Active
SA_4540,AC_4540,C_0060,Fixed Deposit,23375.57,21-11-20,,Active
SA_4541,AC_4541,C_0894,Checking Account,96028.9,21-11-20,,Active
SA_4542,AC_4542,C_0895,Debit Card,62279.7,21-11-20,,Active
SA_4543,AC_4543,C_0896,Mortgages,77.46,21-11-20,,Active
SA_4544,AC_4544,C_0897,Hire Purchase,71331.75,21-11-20,,Active
SA_4545,AC_4545,C_0698,Hire Purchase,13487.9,21-11-20,,Active
SA_4546,AC_4546,C_1272,Saving Account,16027.605,21-11-20,,Active
SA_4547,AC_4547,C_0971,Hire Purchase,86245.065,21-11-20,,Active
SA_4548,AC_4548,C_0271,Mortgages,76492.8,22-11-20,25-06-22,Closed
SA_4549,AC_4549,C_0322,Debit Card,35117.34,22-11-20,,Active
SA_4550,AC_4550,C_0898,Certificate of Deposit,64309.53,22-11-20,,Active
SA_4551,AC_4551,C_0899,Certificate of Deposit,59252.91,22-11-20,,Active
SA_4552,AC_4552,C_0900,Debit Card,65095.97,22-11-20,,Active
SA_4553,AC_4553,C_0901,Credit Card,4056.75,22-11-20,,Active
SA_4554,AC_4554,C_0902,Credit Card,31148.7,22-11-20,,Active
SA_4555,AC_4555,C_0063,Hire Purchase,128488.01,22-11-20,,Active
SA_4556,AC_4556,C_0359,Saving Account,50015.54,22-11-20,,Active
SA_4557,AC_4557,C_0290,Hire Purchase,15031.01,22-11-20,,Active
SA_4558,AC_4558,C_1190,Fixed Deposit,50669.115,22-11-20,,Active
SA_4559,AC_4559,C_0193,Debit Card,132625.26,22-11-20,,Active
SA_4560,AC_4560,C_1112,Saving Account,12028.2,23-11-20,,Active
SA_4561,AC_4561,C_1255,Credit Card,31777.55,23-11-20,,Active
SA_4562,AC_4562,C_0831,Debit Card,64059.71,23-11-20,,Active
SA_4563,AC_4563,C_0960,Certificate of Deposit,31644.37,23-11-20,19-01-22,Closed
SA_4564,AC_4564,C_0263,Mortgages,87758.52,23-11-20,30-05-22,Closed
SA_4565,AC_4565,C_0957,Hire Purchase,9947.41,23-11-20,,Active
SA_4566,AC_4566,C_0542,Saving Account,57538.47,23-11-20,,Active
SA_4567,AC_4567,C_0903,Checking Account,39884.78,23-11-20,,Active
SA_4568,AC_4568,C_0904,Credit Card,38926.37,23-11-20,,Active
SA_4569,AC_4569,C_0905,Checking Account,44438.94,23-11-20,,Active
SA_4570,AC_4570,C_1140,Credit Card,34786.14,23-11-20,,Active
SA_4571,AC_4571,C_1255,Certificate of Deposit,62279.7,23-11-20,,Active
SA_4572,AC_4572,C_0924,Fixed Deposit,32439.6,23-11-20,,Active
SA_4573,AC_4573,C_0823,Certificate of Deposit,6378.24,23-11-20,,Active
SA_4574,AC_4574,C_0568,Credit Card,7330.74,23-11-20,,Active
SA_4575,AC_4575,C_0924,Fixed Deposit,48659.4,23-11-20,,Active
SA_4576,AC_4576,C_0949,Checking Account,55672.545,23-11-20,,Active
SA_4577,AC_4577,C_0858,Mortgages,159584.81,24-11-20,30-04-22,Closed
SA_4578,AC_4578,C_0869,Certificate of Deposit,61577.15,24-11-20,,Active
SA_4579,AC_4579,C_1280,Saving Account,12714.42,24-11-20,,Active
SA_4580,AC_4580,C_0033,Hire Purchase,5133.32,24-11-20,25-08-22,Closed
SA_4581,AC_4581,C_1027,Debit Card,8121.14,24-11-20,,Active
SA_4582,AC_4582,C_0546,Fixed Deposit,1905.46,24-11-20,,Active
SA_4583,AC_4583,C_0562,Credit Card,56729.36,24-11-20,,Active
SA_4584,AC_4584,C_0606,Checking Account,27937.26,24-11-20,,Active
SA_4585,AC_4585,C_0267,Saving Account,199970.74,24-11-20,,Active
SA_4586,AC_4586,C_0636,Debit Card,30243.3,24-11-20,,Active
SA_4587,AC_4587,C_1144,Certificate of Deposit,44461.38,24-11-20,,Active
SA_4588,AC_4588,C_0370,Saving Account,52614.09,24-11-20,,Active
SA_4589,AC_4589,C_0986,Hire Purchase,131023.485,24-11-20,,Active
SA_4590,AC_4590,C_0711,Debit Card,37985.87,25-11-20,,Active
SA_4591,AC_4591,C_1358,Debit Card,1426.26,25-11-20,,Active
SA_4592,AC_4592,C_0912,Saving Account,34987.42,25-11-20,,Active
SA_4593,AC_4593,C_0796,Fixed Deposit,66469.2,25-11-20,,Active
SA_4594,AC_4594,C_0196,Mortgages,13468.66,25-11-20,27-02-22,Closed
SA_4595,AC_4595,C_1166,Saving Account,38836.01,25-11-20,,Active
SA_4596,AC_4596,C_0430,Certificate of Deposit,20774.79,25-11-20,19-12-22,Closed
SA_4597,AC_4597,C_1476,Certificate of Deposit,64503.88,25-11-20,,Active
SA_4598,AC_4598,C_0906,Fixed Deposit,4363.5,25-11-20,,Active
SA_4599,AC_4599,C_0907,Mortgages,22671.13,25-11-20,,Active
SA_4600,AC_4600,C_0908,Hire Purchase,74666.21,25-11-20,,Active
SA_4601,AC_4601,C_1192,Checking Account,57918.09,25-11-20,,Active
SA_4602,AC_4602,C_0803,Saving Account,17321.01,25-11-20,,Active
SA_4603,AC_4603,C_1073,Credit Card,102975.72,25-11-20,,Active
SA_4604,AC_4604,C_0813,Fixed Deposit,109225.68,25-11-20,,Active
SA_4605,AC_4605,C_0823,Credit Card,4252.16,25-11-20,,Active
SA_4606,AC_4606,C_0942,Credit Card,19742.49,25-11-20,,Active
SA_4607,AC_4607,C_0382,Mortgages,49810.935,25-11-20,,Active
SA_4608,AC_4608,C_0977,Credit Card,60345.63,25-11-20,,Active
SA_4609,AC_4609,C_1194,Certificate of Deposit,297045.36,25-11-20,,Active
SA_4610,AC_4610,C_1178,Checking Account,299113.785,25-11-20,,Active
SA_4611,AC_4611,C_1220,Checking Account,12881.77,26-11-20,,Active
SA_4612,AC_4612,C_0082,Saving Account,36694.01,26-11-20,,Active
SA_4613,AC_4613,C_0909,Hire Purchase,111371.69,26-11-20,,Active
SA_4614,AC_4614,C_1490,Hire Purchase,49374.99,26-11-20,,Active
SA_4615,AC_4615,C_0020,Credit Card,76181.33,26-11-20,,Active
SA_4616,AC_4616,C_0341,Mortgages,69152.93,26-11-20,,Active
SA_4617,AC_4617,C_0634,Mortgages,39552.66,26-11-20,,Active
SA_4618,AC_4618,C_0257,Checking Account,32886.84,26-11-20,,Active
SA_4619,AC_4619,C_0527,Debit Card,136869.675,26-11-20,,Active
SA_4620,AC_4620,C_0063,Certificate of Deposit,192732.015,26-11-20,,Active
SA_4621,AC_4621,C_1478,Certificate of Deposit,70621.1,27-11-20,,Active
SA_4622,AC_4622,C_0884,Mortgages,38243.22,27-11-20,20-03-22,Closed
SA_4623,AC_4623,C_1486,Credit Card,40730.74,27-11-20,,Active
SA_4624,AC_4624,C_1125,Hire Purchase,32247.97,27-11-20,09-11-22,Closed
SA_4625,AC_4625,C_0622,Certificate of Deposit,68252.3,27-11-20,05-06-22,Closed
SA_4626,AC_4626,C_0985,Checking Account,173117.22,27-11-20,,Active
SA_4627,AC_4627,C_1428,Debit Card,50213.26,27-11-20,,Active
SA_4628,AC_4628,C_0910,Debit Card,31840.24,27-11-20,,Active
SA_4629,AC_4629,C_0029,Checking Account,41924.07,27-11-20,,Active
SA_4630,AC_4630,C_1025,Checking Account,26059.74,27-11-20,,Active
SA_4631,AC_4631,C_0322,Hire Purchase,24384.59,27-11-20,,Active
SA_4632,AC_4632,C_0078,Saving Account,19743.87,27-11-20,,Active
SA_4633,AC_4633,C_0158,Checking Account,39089.61,27-11-20,,Active
SA_4634,AC_4634,C_0779,Certificate of Deposit,58912.68,27-11-20,,Active
SA_4635,AC_4635,C_1085,Checking Account,136466.22,27-11-20,,Active
SA_4636,AC_4636,C_0087,Fixed Deposit,32468.21,28-11-20,,Active
SA_4637,AC_4637,C_0753,Saving Account,35449.82,28-11-20,,Active
SA_4638,AC_4638,C_1099,Credit Card,24745.8,28-11-20,,Active
SA_4639,AC_4639,C_0911,Credit Card,20739.01,28-11-20,,Active
SA_4640,AC_4640,C_0912,Saving Account,10685.07,28-11-20,,Active
SA_4641,AC_4641,C_0913,Hire Purchase,60036.51,28-11-20,,Active
SA_4642,AC_4642,C_1004,Fixed Deposit,33207.29,28-11-20,,Active
SA_4643,AC_4643,C_1281,Saving Account,19641.85,28-11-20,,Active
SA_4644,AC_4644,C_1389,Mortgages,3655.845,28-11-20,,Active
SA_4645,AC_4645,C_0567,Debit Card,9761.55,28-11-20,,Active
SA_4646,AC_4646,C_0293,Saving Account,68539.92,28-11-20,,Active
SA_4647,AC_4647,C_0852,Saving Account,66526.01,29-11-20,,Active
SA_4648,AC_4648,C_0559,Saving Account,163667.56,29-11-20,,Active
SA_4649,AC_4649,C_0569,Debit Card,41314.33,29-11-20,,Active
SA_4650,AC_4650,C_0717,Checking Account,26828.16,29-11-20,,Active
SA_4651,AC_4651,C_0642,Checking Account,139947.17,29-11-20,,Active
SA_4652,AC_4652,C_0616,Mortgages,75620.5,29-11-20,,Active
SA_4653,AC_4653,C_0656,Mortgages,62850.82,29-11-20,,Active
SA_4654,AC_4654,C_1437,Certificate of Deposit,28451.26,29-11-20,,Active
SA_4655,AC_4655,C_0646,Debit Card,58655.75,29-11-20,,Active
SA_4656,AC_4656,C_0795,Saving Account,34838.68,29-11-20,,Active
SA_4657,AC_4657,C_0473,Mortgages,1172.76,29-11-20,,Active
SA_4658,AC_4658,C_1171,Hire Purchase,19220.745,29-11-20,,Active
SA_4659,AC_4659,C_1295,Mortgages,74667.24,29-11-20,,Active
SA_4660,AC_4660,C_1188,Hire Purchase,83115.09,29-11-20,,Active
SA_4661,AC_4661,C_0509,Fixed Deposit,289512.78,29-11-20,,Active
SA_4662,AC_4662,C_0222,Mortgages,5040.5,30-11-20,24-02-22,Closed
SA_4663,AC_4663,C_1103,Credit Card,53133.68,30-11-20,,Active
SA_4664,AC_4664,C_0743,Hire Purchase,27520.61,30-11-20,05-11-22,Closed
SA_4665,AC_4665,C_0914,Fixed Deposit,32801,30-11-20,,Active
SA_4666,AC_4666,C_0507,Mortgages,15775.81,30-11-20,,Active
SA_4667,AC_4667,C_0074,Fixed Deposit,39324.22,30-11-20,,Active
SA_4668,AC_4668,C_0098,Hire Purchase,40487.71,30-11-20,,Active
SA_4669,AC_4669,C_0104,Mortgages,115732.845,30-11-20,,Active
SA_4670,AC_4670,C_0297,Hire Purchase,116863.005,30-11-20,,Active
SA_4671,AC_4671,C_0401,Saving Account,6400.76,01-12-20,,Active
SA_4672,AC_4672,C_1119,Debit Card,104867.33,01-12-20,,Active
SA_4673,AC_4673,C_0706,Certificate of Deposit,34535.68,01-12-20,15-11-22,Closed
SA_4674,AC_4674,C_1386,Saving Account,28673.76,01-12-20,,Active
SA_4675,AC_4675,C_0745,Mortgages,9241.83,01-12-20,20-10-22,Closed
SA_4676,AC_4676,C_1203,Mortgages,57193.29,01-12-20,,Active
SA_4677,AC_4677,C_0915,Credit Card,42879.84,01-12-20,,Active
SA_4678,AC_4678,C_0916,Debit Card,15560.77,01-12-20,,Active
SA_4679,AC_4679,C_0917,Certificate of Deposit,18412.38,01-12-20,,Active
SA_4680,AC_4680,C_0510,Certificate of Deposit,36638.21,01-12-20,,Active
SA_4681,AC_4681,C_1193,Mortgages,18393.7,01-12-20,,Active
SA_4682,AC_4682,C_1411,Mortgages,50457.71,01-12-20,,Active
SA_4683,AC_4683,C_1209,Fixed Deposit,26052.24,01-12-20,,Active
SA_4684,AC_4684,C_0958,Saving Account,7396.23,01-12-20,,Active
SA_4685,AC_4685,C_0222,Hire Purchase,36281.97,01-12-20,,Active
SA_4686,AC_4686,C_1004,Mortgages,49810.935,01-12-20,,Active
SA_4687,AC_4687,C_0153,Checking Account,66026.19,01-12-20,,Active
SA_4688,AC_4688,C_0970,Debit Card,20852.18,02-12-20,,Active
SA_4689,AC_4689,C_0158,Certificate of Deposit,1009.69,02-12-20,,Active
SA_4690,AC_4690,C_0576,Mortgages,55006.43,02-12-20,,Active
SA_4691,AC_4691,C_0470,Hire Purchase,14890.26,02-12-20,,Active
SA_4692,AC_4692,C_0448,Mortgages,5178.59,02-12-20,06-09-22,Closed
SA_4693,AC_4693,C_0918,Saving Account,62850.82,02-12-20,,Active
SA_4694,AC_4694,C_0919,Mortgages,86983.68,02-12-20,,Active
SA_4695,AC_4695,C_1127,Hire Purchase,77504.67,02-12-20,,Active
SA_4696,AC_4696,C_0101,Saving Account,72492.49,02-12-20,,Active
SA_4697,AC_4697,C_0889,Saving Account,42719.325,02-12-20,,Active
SA_4698,AC_4698,C_1189,Certificate of Deposit,49758.6,02-12-20,,Active
SA_4699,AC_4699,C_0017,Credit Card,71799.26,03-12-20,,Active
SA_4700,AC_4700,C_1339,Mortgages,17189.69,03-12-20,,Active
SA_4701,AC_4701,C_0937,Credit Card,5300.47,03-12-20,,Active
SA_4702,AC_4702,C_0784,Saving Account,9281.325,03-12-20,,Active
SA_4703,AC_4703,C_0658,Saving Account,43022.7,03-12-20,,Active
SA_4704,AC_4704,C_0319,Debit Card,70816.965,03-12-20,,Active
SA_4705,AC_4705,C_1304,Certificate of Deposit,99721.275,03-12-20,,Active
SA_4706,AC_4706,C_1499,Certificate of Deposit,44646.75,04-12-20,18-09-22,Closed
SA_4707,AC_4707,C_0394,Certificate of Deposit,95423,04-12-20,22-11-22,Closed
SA_4708,AC_4708,C_1040,Fixed Deposit,42331.5,04-12-20,,Active
SA_4709,AC_4709,C_1002,Checking Account,18808.61,04-12-20,,Active
SA_4710,AC_4710,C_0030,Saving Account,22305.13,04-12-20,,Active
SA_4711,AC_4711,C_0920,Credit Card,28681.8,04-12-20,,Active
SA_4712,AC_4712,C_0921,Credit Card,66875.08,04-12-20,,Active
SA_4713,AC_4713,C_0922,Saving Account,54685.83,04-12-20,,Active
SA_4714,AC_4714,C_0923,Certificate of Deposit,149912.28,04-12-20,,Active
SA_4715,AC_4715,C_0924,Saving Account,31435.65,04-12-20,,Active
SA_4716,AC_4716,C_0479,Checking Account,113533.08,04-12-20,,Active
SA_4717,AC_4717,C_1052,Saving Account,114793.45,04-12-20,,Active
SA_4718,AC_4718,C_1091,Checking Account,49160.19,04-12-20,,Active
SA_4719,AC_4719,C_1072,Mortgages,199409.19,04-12-20,,Active
SA_4720,AC_4720,C_0334,Saving Account,17261.5,04-12-20,,Active
SA_4721,AC_4721,C_1046,Debit Card,31786.77,04-12-20,,Active
SA_4722,AC_4722,C_1048,Credit Card,59696.865,04-12-20,,Active
SA_4723,AC_4723,C_0782,Hire Purchase,60832.005,04-12-20,,Active
SA_4724,AC_4724,C_0672,Certificate of Deposit,109610.52,04-12-20,,Active
SA_4725,AC_4725,C_0543,Certificate of Deposit,136824.735,04-12-20,,Active
SA_4726,AC_4726,C_1443,Debit Card,101645.25,05-12-20,,Active
SA_4727,AC_4727,C_0173,Checking Account,93353.93,05-12-20,,Active
SA_4728,AC_4728,C_0925,Hire Purchase,12088.72,05-12-20,,Active
SA_4729,AC_4729,C_0926,Hire Purchase,43145.1,05-12-20,,Active
SA_4730,AC_4730,C_0435,Saving Account,3038.3,05-12-20,,Active
SA_4731,AC_4731,C_0199,Debit Card,44515.4,05-12-20,,Active
SA_4732,AC_4732,C_0713,Debit Card,52614.09,05-12-20,,Active
SA_4733,AC_4733,C_1371,Certificate of Deposit,126096.015,05-12-20,,Active
SA_4734,AC_4734,C_0952,Saving Account,5490.74,06-12-20,,Active
SA_4735,AC_4735,C_0833,Debit Card,179908.71,06-12-20,,Active
SA_4736,AC_4736,C_0239,Saving Account,47219.2,06-12-20,,Active
SA_4737,AC_4737,C_0822,Hire Purchase,191063.36,06-12-20,07-08-22,Closed
SA_4738,AC_4738,C_0927,Fixed Deposit,23145.58,06-12-20,,Active
SA_4739,AC_4739,C_0928,Certificate of Deposit,50283.03,06-12-20,,Active
SA_4740,AC_4740,C_0929,Certificate of Deposit,61120.3,06-12-20,,Active
SA_4741,AC_4741,C_0930,Credit Card,20517.2,06-12-20,,Active
SA_4742,AC_4742,C_0931,Credit Card,17452.2,06-12-20,,Active
SA_4743,AC_4743,C_0932,Fixed Deposit,16867.36,06-12-20,,Active
SA_4744,AC_4744,C_1087,Certificate of Deposit,68980.3,06-12-20,,Active
SA_4745,AC_4745,C_0119,Saving Account,16390.11,06-12-20,,Active
SA_4746,AC_4746,C_0621,Saving Account,10451.265,06-12-20,,Active
SA_4747,AC_4747,C_0569,Mortgages,15371.985,06-12-20,,Active
SA_4748,AC_4748,C_0763,Credit Card,23979.93,06-12-20,,Active
SA_4749,AC_4749,C_0057,Credit Card,58033.89,07-12-20,,Active
SA_4750,AC_4750,C_0667,Certificate of Deposit,76517.85,07-12-20,21-12-22,Closed
SA_4751,AC_4751,C_0596,Checking Account,159132.83,07-12-20,,Active
SA_4752,AC_4752,C_0981,Certificate of Deposit,50015.54,07-12-20,,Active
SA_4753,AC_4753,C_0999,Credit Card,20740.75,07-12-20,,Active
SA_4754,AC_4754,C_0419,Mortgages,35865.54,07-12-20,,Active
SA_4755,AC_4755,C_0599,Checking Account,5711.43,07-12-20,,Active
SA_4756,AC_4756,C_0559,Hire Purchase,82950.04,07-12-20,,Active
SA_4757,AC_4757,C_0667,Debit Card,37889.38,07-12-20,,Active
SA_4758,AC_4758,C_0031,Checking Account,79825.95,07-12-20,,Active
SA_4759,AC_4759,C_0495,Credit Card,84107.265,07-12-20,,Active
SA_4760,AC_4760,C_0014,Mortgages,55173.94,08-12-20,24-02-22,Closed
SA_4761,AC_4761,C_0327,Saving Account,28128.35,08-12-20,,Active
SA_4762,AC_4762,C_0035,Mortgages,10914.74,08-12-20,,Active
SA_4763,AC_4763,C_1239,Hire Purchase,27028.23,08-12-20,,Active
SA_4764,AC_4764,C_0633,Mortgages,59120.59,08-12-20,,Active
SA_4765,AC_4765,C_0783,Mortgages,96144.95,08-12-20,,Active
SA_4766,AC_4766,C_0897,Saving Account,103573.96,08-12-20,12-06-22,Closed
